ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a89,"Kana ni tokome, Ayo okobi e namako okobi kamakirenoho.",kana	ni	to-	ka	-me	ayo	okobi	ee	na	-mako	okobi	ka	-maki	-ra	-hino	-ho,run	AUX.NFIN	away-	go	-back.M	older_brother(M)	my_father(M)	be_similar	AUX	-for_this_reason.M	my_father(M)	come	-following	-NEG	-IP.N.M	-DUP,"He went running back. ""Brother, this is why my father didn't come.""",,WORD_ALIGNED
a90,Okobi me inamati hekameinoho.,okobi	me_inamati	hi-	ka-	ka	-ma	-hino	-ho,my_father(M)	people(F)	OC-	COMIT-	go	-back	-IP.N.M	-DUP,"""Someone took my father away.""",,WORD_ALIGNED
a91,Okobi e towamamatahi ati nematamonane.,okobi	ee	to-	awa	-ma	-mata	-hi	ati	na	-himata	-mona	-ne,my_father(M)	1IN.S	away-	see	-back	-short_time	-IMP.F	say	AUX	-FP.N.M	-REP.M	-BKG.M,"""Let's go back and look at my father,"" he said.",,WORD_ALIGNED
a92,Ee okobi me inamati towakama me awineke.,ee	okobi	me_inamati	to-	ka-	ka	-ma	me	awine	-ke,yes	my_father(M)	spirits(F)	away-	COMIT-	go	-back.F	3PL.S	seem.F	-DECL.F,"""Right, someone has taken away my father.""",,WORD_ALIGNED
a93,Me one hima nematamona fara marina me itiha mati.,me	one	hima	na	-himata	-mona	fara	marina	me	itiha	mati,3PL	other.F	call_to_go	AUX	-FP.N.M	-REP.M	same.F	feast(F)	3PL.S	begin.F	3PL.S,"He called the others to go, who were sponsoring the festa.",,WORD_ALIGNED
a94,Me me mari namataremetemonehe.,me	me	mari	na	-mata	-ra	-hemete	-mone	-he,3PL	3PL.S	feast	AUX	-short_time	-NEG	-FP.N.F	-REP.F	-DUP,They stopped the festa.,,WORD_ALIGNED
a95,"Me kama me, me kama me ihi me wasima me, yama me siba nemetemone.",me	ka	-ma	me	me	ka	-ma	me	ihi	me	wasi	-ma	me	yama	me	siba	na	-hemete	-mone,3PL.S	come	-back.F	3PL.S	3PL.S	come	-back.F	3PL.POSS	result_of.F	3PL.S	find	-back.F	3PL.POSS	thing(F)	3PL.S	look_for	AUX	-FP.N.F	-REP.F,They came back. They came upon the signs of them. They looked around.,,WORD_ALIGNED
a96,"Yama me siba na me, Okobi me inamati hekameno awaka.",yama	me	siba	na	me	okobi	me_inamati	hi-	ka-	ka	-ma	-hino	awa	-ka,thing(F)	3PL.S	look_for	AUX.F	3PL.S	my_father(M)	people(F)	OC-	COMIT-	go	-back	-IP.N.M	seem.M	-DECL.M,"They looked around. ""Someone took away my father.""",,WORD_ALIGNED
a97,Me hawi tokomaro ha.,me	hawi	to-	ka	-ma	-haaro	haa,3PL.POSS	trail.F	away-	go	-back	-look.F	DEM,"""There is their trail going that way.""",,WORD_ALIGNED
a98,Me e towamakemata.,me	ee	to-	awa	-make	-mata,3PL.O	1IN.S	away-	see	-following	-short_time,"""Let's go look at them.""",,WORD_ALIGNED
a99,Tokomakematamonaka.,to-	ka	-make	-himata	-mona	-ka,away-	go	-following	-FP.N.M	-REP.M	-DECL.M,He went.,,WORD_ALIGNED
a100,Tokomake me tokomakemetemone.,to-	ka	-make	me	to-	ka	-make	-hemete	-mone,away-	go	-following	3PL.S	away-	go	-following	-FP.N.F	-REP.F,He went. They went.,,WORD_ALIGNED
a101,Wati hinama me ye hone toehemetemone ama ahi.,wati	hinama	me	yehe	hone	to-	ha	-hemete	-mone	ama	ahi,arrow(M)	all	3PL.POSS	hand	weapon.F	CH-	be	-FP.N.F	-REP.F	SEC	then,Their weapons were all arrows.,,WORD_ALIGNED
a102,Tokomakematamona ahi.,to-	ka	-make	-himata	-mona	ahi,away-	go	-following	-FP.N.M	-REP.M	then,He went there.,,WORD_ALIGNED
a103,"Tokomake, me ihi me hikiyoemetemoneni, me hawi.",to-	ka	-make	me	ihi	me	hi-	kiyo	-hemete	-mone	-ni	me	hawi,away-	go	-following	3PL.POSS	result_of.F	3PL.S	OC-	chase	-FP.N.F	-REP.F	-BKG.F	3PL.POSS	trail.F,He went. They followed their trail.,,WORD_ALIGNED
a104,Me hawi me hikiyoa me me me hinakamakiemetemoneni.,me	hawi	me	hi-	kiyoha	me	me	me	hi-	na-	ka	-maki	-hemete	-mone	-ni,3PL.POSS	trail.F	3PL.S	OC-	follow.F	3PL.POSS	3PL.O	3PL.S	OC-	CAUS-	go	-following	-FP.N.F	-REP.F	-BKG.F,They followed their trail. They went after them.,,WORD_ALIGNED
a105,"Me me hinakamakia me, me ati me himitamakiemetemoneni me, me hiyara mati.",me	me	hi-	na-	ka	-makia	me	me	ati	me	hi-	mita	-maki	-hemete	-mone	-ni	me	me	hiyara	mati,3PL.O	3PL.S	OC-	CAUS-	go	-following.F	3PL.O	3PL.POSS	voice	3PL.S	OC-	hear	-following	-FP.N.F	-REP.F	-BKG.F	3PL	3PL.S	speak.F	3PL.S,They went after them. They heard their voices as they were talking.,,WORD_ALIGNED
a106,Faya me ma tonamakemetemoneke fahi.,faya	me	maa	to-	na	-make	-hemete	-mone	-ke	fahi,so	3PL.S	stop	away-	AUX	-following	-FP.N.F	-REP.F	-DECL.F	then,Then they stopped.,,WORD_ALIGNED
a107,Faya yima kamematamona amaka me nao me tonomakia me nokosi ya.,faya	yima	ka	-ma	-himata	-mona	ama	-ka	me	naho	me	to-	naho	-makia	me	nokosi	ya,so	Yima(M)	come	-back	-FP.N.M	-REP.M	SEC	-DECL.M	3PL.S	stand	3PL.S	away-	stand	-following.F	3PL.POSS	in_front_of	ADJU,A Yima man came right facing where they were standing.,The verb me nao is a false start.,WORD_ALIGNED
a108,"Kifewame, kifewamematamonane.",ka	-fe	-waha	-me	ka	-fe	-waha	-ma	-himata	-mona	-ne,come	-water	-change	-back.M	come	-water	-change	-back	-FP.N.M	-REP.M	-BKG.M,He came to the water.,,WORD_ALIGNED
a109,"Kifewame, kanatafo katise tokifiwawiti, iyawa itimatamonaha.",ka	-fe	-waha	-me	kanatafo	ka-	tise	to-	ka	-fi	-waha	-witi	iyawa	iti	-himata	-mona	-ha,come	-water	-change	-back.M	breechcloth(F)	COMIT-	undo.M	away-	go	-water	-change	-out.M	grated_mash(F)	take_out	-FP.N.M	-REP.M	-DUP,"He came to the water. He took off his breechcloth. He went to the water, and took out the manioc mash.",,WORD_ALIGNED
a110,"Iyawa iti, iyawa tiwa ni kimisame iyawa towakematamona ahi.",iyawa	iti	iyawa	tiwa	ni	ka	-misa	-me	iyawa	to-	ka-	ka	-himata	-mona	ahi,grated_mash(F)	take_out.M	grated_mash(F)	carry	AUX.NFIN	come	-up	-back.M	grated_mash(F)	away-	COMIT-	go	-FP.N.M	-REP.M	then,He took out the manioc mash. He came to the bank carrying the manioc mash. He took the manioc mash away.,,WORD_ALIGNED
a111,Iyawa tonawawitematamonaka.,iyawa	to-	na-	waa	-wite	-himata	-mona	-ka,grated_mash(F)	away-	CAUS-	stand	-out	-FP.N.M	-REP.M	-DECL.M,He set the basket of manioc mash down.,,WORD_ALIGNED
a112,"Iyawa tonawawite, iyawa hokowabone ra tonawawitematamonane, hehe me hekame kakawibonaha.",iyawa	to-	na-	waa	-wite	iyawa	hoko	-waha	-habone	ra	to-	na-	waa	-wite	-himata	-mona	-ne	hehe	me	hi-	ka-	ka	-me	kakawi	-bona	-ha,grated_mash(F)	away-	CAUS-	stand	-out	grated_mash(F)	be_dry	-change	-INT.F	O	away-	CAUS-	stand	-out	-FP.N.M	-REP.M	-BKG.M	this_one.M	3PL.S	OC-	COMIT-	go	-back.M	starch	-INT.M	-DUP,"He set the manioc mash down. He set the manioc mash down so that the mash would dry out, so it would be eaten with the one that they had brought.",,WORD_ALIGNED
a113,"Faya, faya afi ne, afi ne hawa toe tokome nowati ya me tokomakemetemoneke.",faya	faya	afi	ne	afi	ne	hawa	to-	he	to-	ka	-me	nowati	ya	me	to-	ka	-make	-hemete	-mone	-ke,so	so	bathe	AUX.M	bathe	AUX.M	be_finished	CH-	AUX.M	away-	go	-back.M	behind	ADJU	3PL.S	away-	go	-following	-FP.N.F	-REP.F	-DECL.F,"He bathed. He finished bathing. He went, and they went behind him.",,WORD_ALIGNED
a114,Tokomakematamonaha.,to-	ka	-make	-himata	-mona	-ha,away-	go	-following	-FP.N.M	-REP.M	-DUP,He followed.,,WORD_ALIGNED
a115,Tokomake kori kasematamona.,to-	ka	-make	kori	ka-	-kosa	-himata	-mona,away-	go	-following	be_afraid	COMIT-	-middle	-FP.N.M	-REP.M,He followed. He wasn't afraid.,,WORD_ALIGNED
a116,"Tokomake, me one tokobasawawitemetemone ai yobe bari ya.",to-	ka	-make	me	one	to-	ka	-basa	-waha	-wite	-hemete	-mone	ahi	yobe	bari	ya,away-	go	-following	3PL	other.F	away-	go	-edge	-change	-out	-FP.N.F	-REP.F	there	house(M)	outer_surface	ADJU,He followed. The others surrounded the longhouse.,,WORD_ALIGNED
a117,Me towakiyomamakiemetemoneni.,me	to-	ka-	ka	-yoma	-maki	-hemete	-mone	-ni,3PL.S	away-	COMIT-	go	-through	-following	-FP.N.F	-REP.F	-BKG.F,Two of them went in.,,WORD_ALIGNED
a118,Inamate ohi nematamona amane nisorinoho.,inamate	ohi	na	-himata	-mona	ama	-ne	nisori	-no	-ho,child(M)	cry	AUX	-FP.N.M	-REP.M	SEC	-BKG.M	3SG.POSS.younger_brother(M)	-IP.N.M	-DUP,A child cried. It was his younger brother.,,WORD_ALIGNED
a119,Okobi e raya; ati nematamona.,okobi	ee	ra	-ya	ati	na	-himata	-mona,my_father(M)	(question)	CQ.M	-now	say	AUX	-FP.N.M	-REP.M,"""Where is my father?"" he said.",,WORD_ALIGNED
a120,Okobi okobi te kakameno onakamakine o.,okobi	okobi	tee	ka-	ka	-ma	-hino	o-	na-	ka	-maki	-ne	o,my_father(M)	my_father(M)	2PL.S	COMIT-	come	-back	-IP.N.M	1SG.S-	CAUS-	come	-following	-CONT.F	1SG.S,"""I have come to get my father, who you brought here.""",,WORD_ALIGNED
a121,Abi homa ha.,abi	homa	haa,2SG.POSS.father(M)	lie_on_ground.CONT.M	DEM,"""Your father is lying there on the ground.""",,WORD_ALIGNED
a122,Abi abi nahore.,abi	abi	naho	-re,2SG.POSS.father(M)	2SG.POSS.father(M)	be_touched	-NEG.M,"""Your father has not been touched.""",,WORD_ALIGNED
a123,Abi homa hari me ati nemetemone yima mati.,abi	homa	haari	me	ati	na	-hemete	-mone	yima	mati,2SG.POSS.father(M)	lie_on_ground.CONT.M	that_one.M	3PL.S	say	AUX	-FP.N.F	-REP.F	Yima(M)	3PL,"""Your father is lying there,"" they said, the Yimas.",,WORD_ALIGNED
a124,Okobi te tisa.,okobi	tee	tisa,my_father(M)	2PL.S	undo,"""Unbind my father.""",,WORD_ALIGNED
a125,Okobi owakamibeya.,okobi	o-	ka-	ka	-ma	-be	-ya,my_father(M)	1SG.S-	COMIT-	go	-back	-IMMED.F	-now,"""I'm going to take my father home.""",,WORD_ALIGNED
a126,"Faya me, yima me hitisematamonane.",faya	me	yima	me	hi-	tisa	-himata	-mona	-ne,so	3PL	Yima(M)	3PL.S	OC-	undo	-FP.N.M	-REP.M	-BKG.M,So the Yimas unbound him.,,WORD_ALIGNED
a127,"Me hitise, inamatewe me tisa nemetemone ahi.",me	hi-	tise	inamatewe	me	tisa	na	-hemete	-mone	ahi,3PL.S	OC-	undo.M	child(M)	3PL.S	undo.LIST	AUX	-FP.N.F	-REP.F	then,They unbound him. They also unbound the child.,,WORD_ALIGNED
a128,Mati me hitisa hinemetemoneni me wete hinanihi.,mati	me	hi-	tisa	hi-	na	-hemete	-mone	-ni	me	wete	hi-	na	-hani	-hi,3SG.POSS.mother(F)	3PL.S	OC-	undo.LIST	OC-	AUX	-FP.N.F	-REP.F	-BKG.F	3PL.S	tie	OC-	AUX	-IP.N.F	-DUP,"They also unbound his mother, who they had bound.",,WORD_ALIGNED
a129,Mera hihiyara kawematamonaka ahi.,mera	hi-	hiyara	ka-	-waha	-himata	-mona	-ka	ahi,3PL.O	OC-	speak to	COMIT-	-change	-FP.N.M	-REP.M	-DECL.M	then,He continued to speak to them.,,WORD_ALIGNED
a130,Yima ati me hikamitematamona me naoa mati.,yima	ati	me	hi-	ka-	mita	-himata	-mona	me	nahoha	mati,Yima(M)	voice	3PL.S	OC-	COMIT-	hear	-FP.N.M	-REP.M	3PL.S	stand.F	3PL.S,The Yimas listened to him as they stood there.,,WORD_ALIGNED
a131,Me naoa ati me hikamite ati yana tonematamonane.,me	nahoha	ati	me	hi-	ka-	mite	ati	yana	to-	na	-himata	-mona	-ne,3PL.S	stand.F	voice	3PL.S	OC-	COMIT-	hear.M	voice	start	CH-	AUX	-FP.N.M	-REP.M	-BKG.M,They stood listening to him. He spoke.,,WORD_ALIGNED
a132,Okobi te towakama.,okobi	tee	to-	ka-	ka	-ma,my_father(M)	2PL.S	away-	COMIT-	go	-back,"""Take my father away.""",,WORD_ALIGNED
a133,Okobi te towakama.,okobi	tee	to-	ka-	ka	-ma,my_father(M)	2PL.S	away-	COMIT-	go	-back,"""Take my father away.""",,WORD_ALIGNED
a134,Me ati omiti forimamatibeya.,me	ati	o-	miti	forima	-mata	-be	-ya,3PL.POSS	voice	1SG.S-	hear.NFIN	do_properly	-short_time	-IMMED.F	-now,"""I'm going to finish listening to them.""",,WORD_ALIGNED
a135,"Me ati mitehibona, bati iseme bati me hekamematamonane.",me	ati	mita	-hibona	bati	ise	-me	bati	me	hi-	ka-	ka	-ma	-himata	-mona	-ne,3PL.POSS	voice	hear	-INT.M	3SG.POSS.father(M)	drop_off	-back.M	3SG.POSS.father(M)	3PL.S	OC-	COMIT-	go	-back	-FP.N.M	-REP.M	-BKG.M,"He wanted to listen to them, and he handed off his father. They took his father away.",,WORD_ALIGNED
a136,"Bati me hekame, bati me hekamematamonaha.",bati	me	hi-	ka-	ka	-me	bati	me	hi-	ka-	ka	-ma	-himata	-mona	-ha,3SG.POSS.father(M)	3PL.S	OC-	COMIT-	go	-back.M	3SG.POSS.father(M)	3PL.S	OC-	COMIT-	go	-back	-FP.N.M	-REP.M	-DUP,They took his father away.,,WORD_ALIGNED
a137,Faya tokiyomamatasematamonaha.,faya	to-	ka	-yoma	-ma	-tasa	-himata	-mona	-ha,so	away-	go	-through	-back	-again	-FP.N.M	-REP.M	-DUP,Then he went back inside.,,WORD_ALIGNED
a138,"Wabori towakose, tokiyomamematamona ahi.",wabori	to-	waa	-kose	to-	ka	-yoma	-ma	-himata	-mona	ahi,3SG.POSS.brother-in-law(M)	CH-	stand	-middle.M	away-	go	-through	-back	-FP.N.M	-REP.M	then,"His brother-in-law stayed outside, while he went inside.",,WORD_ALIGNED
a139,Te winibana?,tee	wini	-bana,2PL.S	live.F	-FUT,"""Are you going to stay here?""",,WORD_ALIGNED
a140,Ota mari nabone ota ama.,otaa	mari	na	-habone	otaa	ama,1EX.S	feast	AUX	-INT.F	1EX.S	SEC,"""We are going to have a festa.""",,WORD_ALIGNED
a141,Ee ee yima me ati nemetemone me amani ahi.,ee	ee	yima	me	ati	na	-hemete	-mone	me	ama	-ni	ahi,yes	yes	Yima(M)	3PL.S	say	AUX	-FP.N.F	-REP.F	3PL.S	SEC	-BKG.F	then,"""Right,"" the Yimas said.",,WORD_ALIGNED
a142,Ota ota winineni.,otaa	otaa	wina	-ne	-ni,1EX	1EX.S	live	-CONT.F	-BKG.F,"""We are living here.""",,WORD_ALIGNED
a143,Te winiyahi.,tee	wina	-yahi,2PL.S	live	-DIST.IMP.F,"""Live here.""",,WORD_ALIGNED
a144,Faya wati soba nakematamona fahi.,faya	wati	soba	na	-ke	-himata	-mona	fahi,so	arrow(M)	pull_out	AUX	-coming	-FP.N.M	-REP.M	then,Then he took an arrow out of the sheath.,,WORD_ALIGNED
a145,"Wati soba nake, wati yori tomisematamona neme ka ya.",wati	soba	na	-ke	wati	yori	to-	-misa	-himata	-mona	neme	ka	ya,arrow(M)	pull_out	AUX	-coming	arrow(M)	insert	away-	-up	-FP.N.M	-REP.M	up(F)	LOC	ADJU,"He pulled out an arrow, and inserted the arrow pointing up.",,WORD_ALIGNED
a146,Hoka namematamona ahi.,hoka	na	-ma	-himata	-mona	ahi,yank	AUX	-back	-FP.N.M	-REP.M	then,He pulled back on the arrow.,,WORD_ALIGNED
a147,"Te ka yobe bako sa okani toe o, yima bako sa kanebanoho wati weo nisahari.",tee	ka	yobe	bako	saa	o-	ka-	na	to-	ha	o	yima	bako	saa	ka-	na	-hiba	-no	-ho	wati	weho	na	-risa	-haari,2PL	POSS	house(M)	inner_surface.M	shoot_with_arrow	1SG.S-	COMIT-	AUX	CH-	AUX	1SG.S	Yima(M)	chest.M	shoot_with_arrow	COMIT-	AUX	-FUT.M	-IP.N.M	-DUP	arrow(M)	drop_down	AUX	-down	-IP.E.M,"""I want to shoot an arrow at the ceiling of your longhouse."" But he lowered the arrow and shot a Yima in the chest.",,WORD_ALIGNED
a148,Ayata sa hikane rama kiya kanematamona ahi.,ayata	saa	hi-	ka-	ne	rama	kiya	ka-	na	-himata	-mona	ahi,near(F)	shoot_with_arrow	OC-	COMIT-	AUX.M	unusual	yell	COMIT-	AUX	-FP.N.M	-REP.M	then,"He shot him from very close by, and he cried out.",,WORD_ALIGNED
a149,Me ye kawemetemone ahi.,me	yee	ka-	-waha	-hemete	-mone	ahi,3PL.S	yell	COMIT-	-change	-FP.N.F	-REP.F	then,They yelled.,,WORD_ALIGNED
a150,"Yima fana, yima fana kana ni yana torawemetemone amani.",yima	fana	yima	fana	kana	ni	yana	to-	-rawa	-hemete	-mone	ama	-ni,Yima(M)	female(F)	Yima(M)	female(F)	run	AUX.NFIN	start	CH-	-FPL	-FP.N.F	-REP.F	SEC	-BKG.F,The Yima women ran away.,,WORD_ALIGNED
a151,Yima fana tokiyomarawemetemone ahi.,yima	fana	to-	ka	-yoma	-rawa	-hemete	-mone	ahi,Yima(M)	female(F)	away-	go	-through	-FPL	-FP.N.F	-REP.F	then,The Yima women went out.,,WORD_ALIGNED
a152,"Me, mera tisa ne ati saihimatamona me me mowa na mati wabori famahari.",me	mera	tisa	ne	ati	sai	-himata	-mona	me	me	mowa	na	mati	wabori	fama	-haari,3PL	3PL.O	shoot_with_arrow	AUX.M	voice	be_heard	-FP.N.M	-REP.M	3PL.O	3PL.S	fight	AUX.F	3PL.S	3SG.POSS.brother-in-law(M)	be_with	-IP.E.M,"He was yelling as he was shooting them with arrows, as he and his brother-in-law were attacking them.",,WORD_ALIGNED
a153,Yima me fito tonemetemone me ama ahi.,yima	me	fito	to-	na	-hemete	-mone	me	ama	ahi,Yima(M)	3PL.S	rush	CH-	AUX	-FP.N.F	-REP.F	3PL.S	SEC	then,The Yimas were rushing out.,,WORD_ALIGNED
a154,Me me tisa hinemetemone ahi yima fanarawaha.,me	me	tisa	hi-	na	-hemete	-mone	ahi	yima	fana	-rawa	-ha,3PL.O	3PL.S	shoot_with_arrow	OC-	AUX	-FP.N.F	-REP.F	then	Yima(M)	female(F)	-FPL	-DUP,"The others were shooting them with arrows, also the Yima women.",,WORD_ALIGNED
a155,Me me tisa hinemetemoneni.,me	me	tisa	hi-	na	-hemete	-mone	-ni,3PL.O	3PL.S	shoot_with_arrow	OC-	AUX	-FP.N.F	-REP.F	-BKG.F,They were shooting them.,,WORD_ALIGNED
a156,"Me me tisa hina me, ye tonakosematamona ahi, yima mera mowa nari.",me	me	tisa	hi-	na	me	yee	to-	na	-kosa	-himata	-mona	ahi	yima	mera	mowa	na	-haari,3PL.O	3PL.S	shoot_with_arrow	OC-	AUX.F	3PL.O	yell	CH-	AUX	-middle	-FP.N.M	-REP.M	then	Yima(M)	3PL.O	fight	AUX	-IP.E.M,They were shooting them. He yelled out as he attacked them.,,WORD_ALIGNED
a157,"Yima me mowa ne yima, yima me me kiyoemetemone ahi.",yima	me	mowa	ne	yima	yima	me	me	kiyo	-hemete	-mone	ahi,Yima(M)	3PL.O	fight	AUX.M	Yima(M)	Yima(M)	3PL.O	3PL.S	chase	-FP.N.F	-REP.F	then,He was attacking the Yimas. They were chasing the Yimas.,,WORD_ALIGNED
a158,"Yima fana naba koro, kana ni tokifiwawitia bokemetemoneke faro.",yima	fana	naba_koro	kana	ni	to-	ka	-fi	-waha	-witia	boka	-hemete	-mone	-ke	faaro,Yima(M)	female(F)	pregnant	run	AUX.NFIN	away-	go	-water	-change	-out.F	enter_water	-FP.N.F	-REP.F	-DECL.F	that.F,"A pregnant Yima woman went running to the water, and went in the water.",,WORD_ALIGNED
a159,One me sa hikanemetemoneni tame baki.,one	me	saa	hi-	ka-	na	-hemete	-mone	-ni	tame	baki,one.F	3PL.S	shoot_with_arrow	OC-	COMIT-	AUX	-FP.N.F	-REP.F	-BKG.F	foot.F	inside_surface.F,They shot one of the women in the sole of her foot.,,WORD_ALIGNED
a160,Tame baki me sa hikanemetemonehe.,tame	baki	me	saa	hi-	ka-	na	-hemete	-mone	-he,foot.F	inside_surface.F	3PL.S	shoot_with_arrow	OC-	COMIT-	AUX	-FP.N.F	-REP.F	-DUP,They shot her in the sole of her foot.,,WORD_ALIGNED
a161,"Tame baki me sa hikana, abemetemoneke faro.",tame	baki	me	saa	hi-	ka-	na	ahaba	-hemete	-mone	-ke	faaro,foot.F	inside_surface.F	3PL.S	shoot_with_arrow	OC-	COMIT-	AUX.F	die	-FP.N.F	-REP.F	-DECL.F	that.F,"They shot her in the sole of her foot, and she died.",,WORD_ALIGNED
a162,One ta tafiremetemoneke.,one	taa	tafi	-ra	-hemete	-mone	-ke,other.F	contrast	buoy up	-NEG	-FP.N.F	-REP.F	-DECL.F,The other woman didn't come to the surface.,,WORD_ALIGNED
a163,Fe bokimetemone ka fa itamaro ita awineke.,fehe	boki	-mete	-mone	ka	faha	ita	-hamaro	ita	awine	-ke,water.F	enter_water.NOM.F	-FP.N.F	-REP.F	which	water(F)	be_located	-FP.E.F	be_located.F	seem.F	-DECL.F,Long ago I saw the lake where she went into the water. It must still be there.,,WORD_ALIGNED
