ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a80,"Sobori hikaba, tafe ya wina nati, Aa, oko bani.",sobori	hi-	kaba	tafe	ya	wina	nahati	aa	o-	ka	bani,belly	OC-	eat.F	eat.M	ADJU	lie_in_hammock	daytime.M	oh_yes	1SG.POSS-	POSS	animal(M),"He ate her belly. After he ate, he lay in his hammock during the day. ""Oh, my meat.""",,WORD_ALIGNED
a81,"Aa, oko bani tabatabasi okowamate.",aa	o-	ka	bani	taba-	tabasi	o-	ka-	-waha	-mate,oh_yes	1SG.POSS-	POSS	animal(M)	DUP-	roast_on_rack	1SG.S-	COMIT-	-change	-short_time.IMP.F,"""Oh, I need to roast my meat some more.""",,WORD_ALIGNED
a82,"Faya tabasi hina, hikaba hinate, hikabaminatasa, one hikabaminatasi ya aba, faya abemetemoneke.",faya	tabasi	hi-	na	hi-	kaba	hi-	nahate	hi-	kaba	-mina	-tasa	one	hi-	kaba	-mina	-tasi	ya	ahaba	faya	ahaba	-hemete	-mone	-ke,so	roast_on_rack	OC-	AUX.F	OC-	eat	OC-	daytime	OC-	eat-morning-again.F	other.F	OC-	eat	-morning-again.NOM.F	ADJU	end.F	so	end	-FP.N.F	-REP.F	-DECL.F,"So he roasted her. He ate her all day. He ate her the next day again. He ate another piece the next day again, and then she was all gone.",,WORD_ALIGNED
a83,"Kabi aba, kabi abemetemone fahi, tokomatasebanoho.",kabi	ahaba	kabi	ahaba	-hemete	-mone	fahi	to-	ka	-ma	-tasa	-hiba	-no	-ho,be_eaten.NFIN	end.F	be_eaten.NFIN	end	-FP.N.F	-REP.F	then	away-	go	-back	-again	-FUT.M	-IP.N.M	-DUP,The eating of her was done. Then he went back again.,,WORD_ALIGNED
a84,"Me onakamamatibe, me one, oko fowa me hiti naba mati.",me	o-	na-	ka	-ma	-mata	-be	me	one	o-	ka	fowa	me	hiti	na	-haba	mati,3PL.O	1SG.S-	CAUS-	go	-back	-short_time	-IMMED.F	3PL	other.F	1SG.POSS-	POSS	manioc(M)	3PL.S	grate	AUX	-FUT.F	3PL.S,"""I'm going to go after them, others of them, for them to grate my manioc.""",,WORD_ALIGNED
a85,"Oof, fowa me hiti nabone mera, kokori biterawa tonakamatasarawe, mera tonakame mera tokanikamatase, Hiya, aa, Toto Abono kamatasari hari.",oof	fowa	me	hiti	na	-habone	mera	kokori	bite	-rawa	to-	na-	ka	-ma	-tasa	-rawe	mera	to-	na-	ka	-me	mera	to-	ka-	nika	-ma	-tase	hiya	aa	Toto_Abono	ka	-ma	-tasa	-haari	haari,hoo	manioc(M)	3PL.S	grate	AUX	-INT.F	3PL.O	3SG.POSS.father-in-law(M)	3SG.POSS.daughter(F)	-FPL	away-	CAUS-	go	-back	-again	-FPL.M	3PL.O	away-	CAUS-	go	-back.M	3PL.O	away-	COMIT-	ask_for	-back	-again.M	come_on	aha	Toto_Abono(M)	come	-back	-again	-look.M	that_one.M,"He went after his father-in-law's daughters, for them to grate manioc. He went after them. He went and asked for others. ""Look, Toto Abono has come again.""",,WORD_ALIGNED
a86,"Oof, okomine oke.",oof	o-	ka	-ma	-ne	o-	ke,hoo	1SG.S-	come	-back	-CONT.F	1SG.S-	DECL.F,"""Whew!  I have come back.""",,WORD_ALIGNED
a87,Me ati kakasiro ra me ati ihi okomatasine oni.,me	ati	ka-	kasiro	ra	me	ati	ihi	o-	ka	-ma	-tasa	-ne	o-	ni,3PL.POSS	voice	DUP-	persist	NEG.F	3PL.POSS	voice	because_of.F	1SG.S-	come	-back	-again	-CONT.F	1SG.S-	BKG.F,"""They keep pestering me. Because of what they said I have come again.""",,WORD_ALIGNED
a88,Fowa e nafi ahi nibeya.,fowa	ee	nafi	ahi	na	-be	-ya,manioc(M)	1IN.POSS	all	work_on	AUX	-IMMED.F	-now,"""'Let's all process manioc together.'""",,WORD_ALIGNED
a89,Ota nafi fowa ahi nabanani.,otaa	nafi	fowa	ahi	na	-habana	-ni,1EX.POSS	all	manioc(M)	work_on	AUX	-FUT.F	-BKG.F,"""'We will all process manioc.'""",,WORD_ALIGNED
a90,Ota ka asima tinakamarawahi me ati narake.,otaa	ka	asima	ti-	na-	ka	-ma	-rawa	-hi	me	ati	na	-hara	-ke,1EX	POSS	younger_sister(F)	2SG.S-	CAUS-	go	-back	-FPL	-IMP.F	3PL.S	say	AUX	-IP.E.F	-DECL.F,"""'Go get our younger sisters,' they said.""",,WORD_ALIGNED
a91,Faya me ati na me ati ihi okomine oke.,faya	me	ati	na	me	ati	ihi	o-	ka	-ma	-ne	o-	ke,so	3PL.S	say	say.F	3PL.POSS	voice	because_of.F	1SG.S-	come	-back	-CONT.F	1SG.S-	DECL.F,"""I have come because of what they said.""",,WORD_ALIGNED
a92,"Faya me, me famarawemetemoneke.",faya	me	me	fama	-rawa	-hemete	-mone	-ke,so	3PL	3PL.S	be_two	-FPL	-FP.N.F	-REP.F	-DECL.F,There were two of them.,,WORD_ALIGNED
a93,"Famarawa, towakame, me hekamemetemoneke.",fama	-rawa	to-	ka-	ka	-me	me	hi-	ka-	ka	-ma	-hemete	-mone	-ke,be_two	-FPL.F	away-	COMIT-	go	-back.M	3PL.O	OC-	COMIT-	go	-back	-FP.N.F	-REP.F	-DECL.F,He took the two of them. He took them.,,WORD_ALIGNED
a94,"Me hekama, Ati ka fowa te sowe na fowa owa te nano niyahi.",me	hi-	ka-	ka	-ma	ati	ka	fowa	tee	sowe	na	fowa	owa	tee	nano	na	-yahi,3PL.O	OC-	COMIT-	go	-back.F	2SG.POSS.older_sister(F)	POSS	manioc(M)	2PL.S	scrape	AUX.F	manioc(M)	other.M	2PL.S	squeeze	AUX	-DIST.IMP.F,"He took them. ""You will peel your older sister's manioc. You squeeze the poison juice out of more manioc.""",,WORD_ALIGNED
a95,Fowa te nano niyahi.,fowa	tee	nano	na	-yahi,manioc(M)	2PL.S	squeeze	AUX	-DIST.IMP.F,"""You squeeze the poison juice out of the manioc.""",,WORD_ALIGNED
a96,Te ebe kakatomariyahi.,tee	ebe	ka-	katoma	-ra	-yahi,2PL.POSS	RECIP	COMIT-	look_at	-NEG	-DIST.IMP.F,"""Don't just look at each other.""",,WORD_ALIGNED
a97,Okoto ma toarawa awineni.,okoto	maa	to-	ha	-rawa	awine	-ni,my_daughter(F)	be_tired	CH-	AUX	-FPL.F	seem.F	-BKG.F,"""My daughters must be tired.""",,WORD_ALIGNED
a98,Me ma toarara.,me	maa	to-	ha	-ra	-hara,3PL.S	be_tired	CH-	AUX	-NEG	-IP.E.F,"""They are tired.""",,WORD_ALIGNED
a99,Me ma toa me ati kasiroarake.,me	maa	to-	ha	me	ati	kasiro	-hara	-ke,3PL.S	be_tired	CH-	AUX.F	3PL.POSS	voice	persist	-IP.E.F	-DECL.F,"""They are tired and they don't stop pestering.""",,WORD_ALIGNED
a100,Me ma toa me ati kasiroarake.,me	maa	to-	ha	me	ati	kasiro	-hara	-ke,3PL.S	be_tired	CH-	AUX.F	3PL.POSS	voice	persist	-IP.E.F	-DECL.F,"""They are tired and they don't stop pestering.""",,WORD_ALIGNED
a101,Me ati ihi okomine oke.,me	ati	ihi	o-	ka	-ma	-ne	o-	ke,3PL.POSS	voice	because_of.F	1SG.S-	come	-back	-CONT.F	1SG.S-	DECL.F,"""Because of what they said I have come.""",,WORD_ALIGNED
a102,Owati amakere.,o-	ati	ama	-ke	-re,1SG.POSS-	voice	be	-DECL.F	-NEG.F,"""It wasn't my idea.""",,WORD_ALIGNED
a103,Owati amara ya okomine oni.,o-	ati	ama	-ra	ya	o-	ka	-ma	-ne	o-	ni,1SG.POSS-	voice	be	-NEG.F	ADJU	1SG.S-	come	-back	-CONT.F	1SG.S-	BKG.F,"""I have come, not because of my idea.""",,WORD_ALIGNED
a104,Faya kame me kobo namemetemoneke.,faya	ka	-me	me	kobo	na	-ma	-hemete	-mone	-ke,so	come	-back.M	3PL.S	arrive	AUX	-back	-FP.N.F	-REP.F	-DECL.F,So he went home. They arrived back.,,WORD_ALIGNED
a105,"Me kobo nama me, bai ite me kobo namemetemoneke ahi.",me	kobo	na	-ma	me	bahi	ite	me	kobo	na	-ma	-hemete	-mone	-ke	ahi,3PL.S	arrive	AUX	-back.F	3PL.S	sun(M)	sit.M	3PL.S	arrive	AUX	-back	-FP.N.F	-REP.F	-DECL.F	then,They arrived back. They arrived back when the sun was this high.,,WORD_ALIGNED
a106,Oof oko yifoba owamatibe.,oof	o-	ka	yifo	-ba	o-	awa	-mata	-be,hoo	1SG.POSS-	POSS	firewood(F)	-FUT	1SG.S-	see	-short_time	-IMMED.F,"""Whew! I'm going to get myself some firewood.""",,WORD_ALIGNED
a107,"Yifo okia okereni, mera wati kanenoho, tasa.",yifo	o-	kiha	o-	ke	-re	-ni	mera	wati	ka-	na	-hino	-ho	tasa,firewood(F)	1SG.S-	have	1SG.S-	DECL.F	-NEG.F	-IP.N.F	3PL.O	plan_against	COMIT-	AUX	-IP.N.M	-DUP	again,"""I didn't realize I had no firewood."" He was planning against them, too.",,WORD_ALIGNED
a108,Hibaka okati toaha?,hibaka	okati	to-	haha,where	my_older_sister(F)	CH-	be.F,"""Where are my older sisters?""",,WORD_ALIGNED
a109,"Me towaka me awineke, fowa me bore naba mati.",me	to-	ka-	ka	me	awine	-ke	fowa	me	bore	na	-haba	mati,3PL.S	away-	COMIT-	go.F	3PL.S	seem.F	-DECL.F	manioc(M)	3PL.S	pull_out	AUX	-FUT.F	3PL.S,"""They must have gone out to pull up manioc.""",,WORD_ALIGNED
a110,"Ati, ati, ati ya me ka ati me ha na me, me ka ati haha remetemoneke.",ati	ati	ati	ya	me	ka	ati	me	haa	na	me	me	ka	ati	ha-	haa	ra	-hemete	-mone	-ke,older_sister(F)	older_sister(F)	older_sister(F)	ADJU	3PL	POSS	older_sister(F)	3PL.S	call	AUX.F	3PL.S	3PL	POSS	older_sister(F)	DUP-	call	NEG	-FP.N.F	-REP.F	-DECL.F,"""Sister, sister."" They called their older sisters, calling, ""Sister."" Their older sisters didn't call out.",,WORD_ALIGNED
a111,"Yama me siba na me, me moto tokanama, me, hinakati tati tone ra, hinakati tati tone tasi tokasani, mato ya tasi tokasa watehemetemoneni, basioba kawari ya.",yama	me	siba	na	me	me	moto	to-	ka-	na	-ma	me	hinakati	tati	tone	ra	hinakati	tati	tone	tasi	to-	ka-	-kosa	-hani	mato	ya	tasi	to-	ka-	-kosa	wata	-hemete	-mone	-ni	basioba	ka-	waa	-ri	ya,thing(F)	3PL.S	look_for	AUX.F	3PL.S	3PL.S	loop	away-	COMIT-	AUX	-back.F	3PL.S	3POSS.SG.older_sister(F)	head	bone	O	3POSS.SG.older_sister(F)	head	bone	emerge	CH-	COMIT-	-middle	-IP.N.F	inner_bark(F)	ADJU	emerge	CH-	COMIT-	-middle.F	hang	-FP.N.F	-REP.F	-BKG.F	palm.sp(F)	COMIT-	stand	-raised_surface.NOM	ADJU,"They looked around. They looped around. Her sisters' skulls had been strung with a line of inner bark, and were hanging with a line of inner bark through them, on the basioba palm wall.",,WORD_ALIGNED
a112,Faya tati tone me hiwasia Hato Abono okati me kakaba toeino awane.,faya	tati	tone	me	hi-	wasiha	Hato_Abono	okati	me	ka-	kaba	to-	ha	-hino	awa	-ne,so	head	bone	3PL.S	OC-	find.F	Hato_Abono(M)	my_older_sister(F)	3PL.O	DUP-	eat	CH-	AUX	-IP.N.M	seem.M	-BKG.M,"They found their skulls. ""Hato Abono has been eating my older sisters.""",,WORD_ALIGNED
a113,"Yifo, yifo ti ne moni saiba nematamona hike ya ahi, teo, teo, teo, teo.",yifo	yifo	tii	ne	moni	sai	-baa	na	-himata	-mona	hike	ya	ahi	teo	teo	teo	teo,firewood(F)	firewood(F)	cut_through	AUX.M	sound	be_heard	-at_a_distance	AUX	-FP.N.M	-REP.M	far	ADJU	then	(sound_of_hitting)	(sound_of_hitting)	(sound_of_hitting)	(sound_of_hitting),"The sound of him cutting firewood could be heard in the distance, ""Teo, teo, teo, teo.""",,WORD_ALIGNED
a114,Ati e towakamahi.,ati	ee	to-	ka-	ka	-ma	-hi,older_sister(F)	1IN.S	away-	COMIT-	go	-back	-IMP.F,"""Sister, let's go.""",,WORD_ALIGNED
a115,"Faya me yana tokanemetemone fahi, yifo tabo me itikimakabote.",faya	me	yana	to-	ka-	na	-hemete	-mone	fahi	yifo	tabo	me	iti	-kima	-kabote,so	3PL.S	start	CH-	COMIT-	AUX	-FP.N.F	-REP.F	then	hammock(M)	bunch.M	3PL.S	pick_up	-two	-quickly,"So they got ready to go, quickly grabbing their rolled-up hammocks.",,WORD_ALIGNED
a116,"Me kana ni towakamemetemoneke ahi, me ka ati, tati me awa mati, tati tone.",me	kana	ni	to-	ka-	ka	-ma	-hemete	-mone	-ke	ahi	me	ka	ati	tati	me	awa	mati	tati	tone,3PL.S	run	AUX.NFIN	away-	COMIT-	go	-back	-FP.N.F	-REP.F	-DECL.F	then	3PL	POSS	older_sister(F)	head	3PL.S	see.F	3PL.S	head	bone,They went running away because they had seen their sisters' skulls.,,WORD_ALIGNED
a117,Me kana ni towakamemetemoneke.,me	kana	ni	to-	ka-	ka	-ma	-hemete	-mone	-ke,3PL.S	run	AUX.NFIN	away-	COMIT-	go	-back	-FP.N.F	-REP.F	-DECL.F,They went running away.,,WORD_ALIGNED
a118,"Me kana ni towakama me, kamematamonaka yifo tiwa ni.",me	kana	ni	to-	ka-	ka	-ma	me	ka	-ma	-himata	-mona	-ka	yifo	tiwa	ni,3PL.S	run	AUX.NFIN	away-	COMIT-	go	-back.F	3PL.S	come	-back	-FP.N.M	-REP.M	-DECL.M	firewood(F)	carry	AUX.NFIN,They went running away. He came back carrying the firewood.,,WORD_ALIGNED
a119,"Yifo tiwa ni kame, yifo koro nisematamonaka.",yifo	tiwa	ni	ka	-me	yifo	koro	na	-risa	-himata	-mona	-ka,firewood(F)	carry	AUX.NFIN	come	-back.M	firewood(F)	throw	AUX	-down	-FP.N.M	-REP.M	-DECL.M,He came back carrying the firewood. He threw the firewood down.,,WORD_ALIGNED
a120,"Oof, oof, oof, haa, fahara?",oof	oof	oof	haa	faha	-ra,hoo	hoo	hoo	(expression_of_exhaustion)	water(F)	-NPQ,"""Whew, where is some water?""",,WORD_ALIGNED
a121,Me afi kanabone me afi kana me awine?,me	afi	ka-	na	-habone	me	afi	ka-	na	me	awine,3PL.S	bathe	COMIT-	AUX	-INT.F	3PL.S	bathe	COMIT-	AUX.F	3PL.S	seem.F,"""They said they were going to bathe, are they bathing?""",,WORD_ALIGNED
a122,Me watariya.,me	wata	-ri	-ya,3PL.S	exist	-NEG.F	-now,"""They aren't here.""",,WORD_ALIGNED
a123,Me towakamiya.,me	to-	ka-	ka	-mi	-ya,3PL.S	away-	COMIT-	go	-back.F	-now,"""They went away.""",,WORD_ALIGNED
a124,"Me towakama me nowati ra ha ne mera ha ne Hii, hii, te afi kini?",me	to-	ka-	ka	-ma	me	nowati	ra	haa	ne	mera	haa	ne	hii	hii	tee	afi	ka-	-ni,3PL.S	away-	COMIT-	go	-back.F	3PL.S	after	O	call	AUX.M	3PL.O	call	AUX.M	yoohoo	yoohoo	2PL.S	bathe	COMIT-	-BKG.F,"They had gone, and he called after them. He called them. ""Yoohoo, are you bathing?""",,WORD_ALIGNED
a125,Yama fafawa.,yama	fa-	fawa,thing(F)	DUP-	disappear,They had disappeared.,,WORD_ALIGNED
a126,Yama fafawa nemetemoneke ahi.,yama	fa-	fawa	na	-hemete	-mone	-ke	ahi,thing(F)	DUP-	disappear	AUX	-FP.N.F	-REP.F	-DECL.F	then,They had disappeared.,,WORD_ALIGNED
a127,Me ha remetemoneke.,me	haa	ra	-hemete	-mone	-ke,3PL.S	call	NEG	-FP.N.F	-REP.F	-DECL.F,They didn't call.,,WORD_ALIGNED
a128,"Me ha ra me, me ha remetemoneni.",me	haa	ra	me	me	haa	ra	-hemete	-mone	-ni,3PL.S	call	NEG.F	3PL.S	3PL.S	call	NEG	-FP.N.F	-REP.F	-BKG.F,They didn't call.,,WORD_ALIGNED
a129,"Kame, yama siba nematamonaka ahi.",ka	-me	yama	siba	na	-himata	-mona	-ka	ahi,come	-back.M	thing(F)	look_for	AUX	-FP.N.M	-REP.M	-DECL.M	then,He came back. He looked around.,,WORD_ALIGNED
a130,"Hika, me ka yama watakare.",hika	me	ka	yama	wata	-ka	-re,where	3PL	POSS	thing(F)	exist	-DECL	-NEG.F,"""What, their things aren't here.""",,WORD_ALIGNED
a131,Hika yama me towakamarini?,hika	yama	me	to-	ka-	ka	-ma	-ri	-ni,where	thing(F)	3PL.S	away-	COMIT-	go	-back	-CQ.F	-IP.N.F,"""Where did they take the things?""",,WORD_ALIGNED
a132,Toto abono yana tonematamonaka.,toto	abono	yana	to-	na	-himata	-mona	-ka,bamboo.sp(F)	spirit	start	CH-	AUX	-FP.N.M	-REP.M	-DECL.M,The toto spirit was ready to leave.,,WORD_ALIGNED
a133,"Yana tone, yana tone kana ni tokomakematamona ahi.",yana	to-	ne	yana	to-	ne	kana	ni	to-	ka	-make	-himata	-mona	ahi,start	CH-	AUX.M	start	CH-	AUX.M	run	AUX.NFIN	away-	go	-following	-FP.N.M	-REP.M	then,He was ready to leave. He went running after them.,,WORD_ALIGNED
a134,"Kana ni tokomake, yama soki, yama soki bata hikane, wete name, kobo name, Hoo, ofimirimakoni me fawa kineni.",kana	ni	to-	ka	-make	yama	soki	yama	soki	bata	hi-	ka-	ne	wete	na	-me	kobo	na	-me	hoo	o-	fimi	-ra	-makoni	me	fawa	ka-	-ne	-ni,run	AUX.NFIN	away-	go	-following	thing(F)	be_dark.NFIN	thing(F)	be_dark.NFIN	surprise	OC-	COMIT-	AUX.M	return	AUX	-back.M	arrive	AUX	-back.M	humph	1SG.S-	be_hungry	-NEG	-for_this_reason.F	3PL.S	disappear	COMIT-	-CONT.F	-BKG.F,"He went running after them. Darkness overtook him. He came back. He arrived back. ""Oh boy, because I wasn't hungry they disappeared.""",,WORD_ALIGNED
a135,Ofimi ya owa ni me fawa kineke.,o-	fimi	ya	owa	ni	me	fawa	ka-	-ne	-ke,1SG.S-	be_hungry.NOM	ADJU	1SG	to	3PL.S	disappear	COMIT-	-CONT.F	-DECL.F,"""Now I'm hungry, and they aren't here.""",,WORD_ALIGNED
a136,Ofimi oke haro.,o-	fimi	o-	ke	haaro,1SG.S-	be_hungry	1SG.S-	DECL.F	that_one.F,"""I'm hungry now.""",,WORD_ALIGNED
a137,"Faya yifo afo kane, ene hiyarebanoho.",faya	yifo	afo	ka-	ne	ehene	hiya	-ra	-hiba	-no	-ho,so	fire(F)	light	COMIT-	AUX.M	deed.M	be_bad	-NEG	-FUT.M	-IP.N.M	-DUP,"He lit a fire, and then did something bad.",,WORD_ALIGNED
a138,"Faya fimi amo kane, ati sai nabe, Ofimiaba ama okanani, oko bani me okobabone me ona me towakamani me me okobabone me ona me towakamine ninihi.",faya	fimi	amo	ka-	ne	ati	sai	nahabe	o-	fimi	-haba	ama	o-	ka	na	-hani	o-	ka	bani	me	o-	kaba	-habone	me	o-	na	me	to-	ka-	ka	-ma	-hani	me	me	o-	kaba	-habone	me	o-	na	me	to-	ka-	ka	-ma	-ne	ni	-ni	-hi,so	hunger(F)	sleep	COMIT-	AUX.M	voice	be_heard	at_night.M	1SG.S-	be_hungry	-FUT.F	SEC	1SG.S-	DECL	AUX	-IP.N.F	1SG.POSS-	POSS	animal(M)	3PL.O	1SG.S-	eat	-INT.F	3PL.O	1SG.S-	say.F	3PL.S	away-	COMIT-	go	-back	-IP.N.F	3PL.S	3PL.O	1SG.S-	eat	-INT.F	3PL.O	1SG.S-	say.F	3PL.S	away-	COMIT-	go	-back	-CONT.F	AUX.NOM.F	-IP.N.F	-DUP,"He went to sleep hungry. He could be heard in the night. ""Now I'm going to be hungry. When I was going to eat my meat, they went away. I was going to eat them, and they went away.""",,WORD_ALIGNED
a139,"Faya yama wamini ya, yama waminemetemone amake.",faya	yama	waha	-mini	ya	yama	waha	-mina	-hemete	-mone	ama	-ke,so	thing(F)	dawn	-morning.NOM.F	ADJU	thing(F)	dawn	-morning	-FP.N.F	-REP.F	SEC	-DECL.F,In the morning it dawned.,,WORD_ALIGNED
a140,"Faya Oko sobo okobamakoni, sobo haro.",faya	o-	ka	sobo	o-	koba	-makoni	sobo	haaro,so	1SG.POSS-	POSS	belly(F)	1SG.S-	hit	-for_this_reason.F	belly(F)	that_one.F,"""I'll eat my belly.""",Siko should have said okobimakoni.,WORD_ALIGNED
a141,"Hoho, bayikene, bayikene.",hoho	bayi	-ke	-ne	bayi	-ke	-ne,look	be thick	-DECL.F	-IRR.F	be thick	-DECL.F	-IRR.F,"""Look, it's thick.""",,WORD_ALIGNED
a142,Okobabanake.,o-	kaba	-habana	-ke,1SG.S-	eat	-FUT.F	-DECL.F,"""I'm going to eat it.""",,WORD_ALIGNED
a143,Ofimi oke.,o-	fimi	o-	ke,1SG.S-	be_hungry	1SG.S-	DECL.F,"""I'm hungry.""",,WORD_ALIGNED
a144,Kero nawamemetemone ahi.,kero	na	-waha	-ma	-hemete	-mone	ahi,be_curved	AUX	-change	-back	-FP.N.F	-REP.F	then,It was circular.,,WORD_ALIGNED
a145,Wisi hisemetemone ahi.,wisi	hi-	-kosa	-hemete	-mone	ahi,cut_up	OC-	-middle	-FP.N.F	-REP.F	then,He cut it out.,,WORD_ALIGNED
a146,"Wisi hisa, yoto.",wisi	hi-	-kosa	yoto,cut_up	OC-	-middle.LIST	intestines.M,He cut the belly out.,Probably yoto begins a new sentence which Siko did not finish.,WORD_ALIGNED
a147,"Faya tabasi hinemetemoneke, sobori.",faya	tabasi	hi-	na	-hemete	-mone	-ke	sobori,so	roast_on_rack	OC-	AUX	-FP.N.F	-REP.F	-DECL.F	belly,Then he roasted the belly.,,WORD_ALIGNED
a148,"Sobori tabasi hina, tabasi hina kaha, ye sosobi hina iyawa sisirihina, iyawa sisirihina nematamonaka.",sobori	tabasi	hi-	na	tabasi	hi-	na	kaha	yehe	so-	sobi	hina	iyawa	si-	sira	-hina	iyawa	si-	sira	-hina	na	-himata	-mona	-ka,belly	roast_on_rack	OC-	AUX.F	roast_on_rack	OC-	AUX.F	be_toasted.LIST	hand	DUP-	lick	at_the_same_time.LIST	grated_mash(F)	DUP-	toast	-at_the_same_time.LIST	grated_mash(F)	DUP-	toast	-at_same_time	AUX	-FP.N.M	-REP.M	-DECL.M,He roasted the belly. He roasted it. It was ready. He licked his fingers. He toasted manioc mash.,,WORD_ALIGNED
a149,"Iyawa sire iyawa kakabihina, sobori kabematamonaka ahi.",iyawa	sire	iyawa	ka-	kaba	-hina	sobori	kaba	-himata	-mona	-ka	ahi,grated_mash(F)	toast.M	grated_mash(F)	COMIT-	eat	-at_the_same_time.LIST	belly	eat	-FP.N.M	-REP.M	-DECL.M	then,He toasted manioc mash. He ate some manioc mash. He ate his belly.,,WORD_ALIGNED
a150,"Sobori kabe, sobori kabe, sobori kabematamonaka.",sobori	kabe	sobo	-ri	kabe	sobori	kaba	-himata	-mona	-ka,belly	eat.M	belly(F)	-PN	eat.M	belly	eat	-FP.N.M	-REP.M	-DECL.M,He ate his belly.,,WORD_ALIGNED
a151,"Sobori kabe, sobori kabe ya sobori kabi abe ya, toro tama kanematamona ahi, honofe.",sobori	kabe	sobori	kabe	ya	sobori	kabi	ahabe	ya	toro	tama	ka-	na	-himata	-mona	ahi	honofe,belly	eat.M	belly	eat.NOM.M	ADJU	belly	eat.NFIN	end.NOM.M	ADJU	guts.M	hold_onto	COMIT-	AUX	-FP.N.M	-REP.M	then	plant.sp(M),"He ate his belly. After he was done eating his belly, he covered the middle of his body with a wild banana leaf.",,WORD_ALIGNED
a152,"Fa hawa tonihawame hinaka fa kawita, fa fawehimatamonaka.",faha	hawa	to-	niha-	-waha	-me	hinaka	faha	ka-	ita	faha	fawa	-himata	-mona	-ka,water(F)	be_finished	CH-	CAUS-	-change	-back.M	3SG.POSS	water(F)	COMIT-	sit.F	water(F)	drink	-FP.N.M	-REP.M	-DECL.M,He got water ready. His water was in the vessel. He drank water.,,WORD_ALIGNED
a153,Fa fawematamonaka.,faha	fawa	-himata	-mona	-ka,water(F)	drink	-FP.N.M	-REP.M	-DECL.M,He drank water.,,WORD_ALIGNED
a154,"Fa fawe fa nafi fawe, hinaka fa taha tonemetemoneke ahi, ssssss.",faha	fawe	faha	nafi	fawe	hinaka	faha	taha	to-	na	-hemete	-mone	-ke	ahi	ssssss,water(F)	drink.M	water(F)	all	drink.M	3SG.POSS	water(F)	scatter	CH-	AUX	-FP.N.F	-REP.F	-DECL.F	then	(sound_of_water),"He drank water. He drank all the water. His water came out, ""Ssssss"".",,WORD_ALIGNED
a155,"See, oko fa ababa amakira.",see	o-	ka	faha	ahaba	-haba	ama	-kira,oh_no	1SG.POSS-	POSS	water(F)	spill	-FUT.F	SEC	-(?).F,"""Oh no, my water came out.""","The suffix -kira/-kara is an archaic mood suffix (Vogel 2022b:42f). It is used by Siko and Yowao in traditional stories, but younger Jarawaras do not use it.",WORD_ALIGNED
a156,Oko fa ababa amakira.,o-	ka	faha	ahaba	-haba	ama	-kira,1SG.POSS-	POSS	water(F)	spill	-FUT.F	SEC	-(?).F,"""My water came out.""",,WORD_ALIGNED
a157,Te awa.,tee	awa,2PL.S	see,"""Look!""",,WORD_ALIGNED
a158,Oko fa ababa amakenihi.,o-	ka	faha	ahaba	-haba	ama	-ke	-ni	-hi,1SG.POSS-	POSS	water(F)	spill	-FUT.F	SEC	-DECL.F	-IP.N.F	-DUP,"""My water came out.""",,WORD_ALIGNED
a159,"Faya toro wete nakose, honofe nawane toro wete nakose, faya winematamonaka, tobokomisari ahi.",faya	toro	wete	na	-kose	honofe	na-	wane	toro	wete	na	-kose	faya	wina	-himata	-mona	-ka	to-	bako	-misa	-haari	ahi,so	guts.M	tie	AUX	-middle.M	plant.sp(M)	CAUS-	be_attached.M	guts.M	tie	AUX	-middle.M	so	lie_in_hammock	-FP.N.M	-REP.M	-DECL.M	away-	lie_belly_up	-up	-IP.E.M	then,"So he tied inner bark around the middle of his body. He placed wild banana leaves in. He tied the middle of his body. Then he lay in his hammock, on his back.",,WORD_ALIGNED
a160,Tobokomise winematamona ahi.,to-	bako	-mise	wina	-himata	-mona	ahi,away-	lie_belly_up	-up.M	lie_in_hammock	-FP.N.M	-REP.M	then,He lay in his hammock on his back.,,WORD_ALIGNED
a161,"Hoo, bakasi owa oke, fa fawarama ora owa.",hoo	bakasi	o-	awa	o-	ke	faha	fawa	-rama	o-	-ra	owa,humph	thirst(F)	1SG.S-	feel	1SG.S-	DECL.F	water(F)	drink	-unusual	1SG.S-	-NEG.F	1SG.S,"""Hoo, I'm thirsty, because I couldn't drink water.""",,WORD_ALIGNED
a162,Fa fawarama ora bakasi owine oke.,faha	fawa	-rama	o-	-ra	bakasi	o-	awa	-ne	o-	ke,water(F)	drink	-unusual	1SG.S-	-NEG.F	thirst(F)	1SG.S-	feel	-CONT.F	1SG.S-	DECL.F,"""I couldn't drink water and I'm thirsty.""",,WORD_ALIGNED
a163,"Faya fa fawamatase hinaka fa taha tona tasi tona, See, kasiroarake.",faya	faha	fawa	-ma	-tase	hinaka	faha	taha	to-	na	tasi	to-	na	see	kasiro	-hara	-ke,so	water(F)	drink	-back	-again.M	3SG.POSS	water(F)	scatter	CH-	AUX.F	emerge	CH-	AUX.F	oh_no	persist	-IP.E.F	-DECL.F,"He drank some more water. His water came pouring out. It came out. ""Oh no, it doesn't stop.""",,WORD_ALIGNED
