ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a83,"Ini si oniha tokine ninihi, maka.",ini	sii	o-	niha	to-	ka	-ne	ni	-ni	-hi	maka,tooth.F	stand	1SG.S-	CAUS.F	away-	go	-CONT.F	AUX.NOM.F	-IP.N.F	-DUP	snake(F),"""The snake left when no one was looking, after I put in her teeth.""",WORD_ALIGNED,
a84,"Tabiyo hora hina, tabiyo hora hinemetemone.",tabiyo	hora	hi-	na	tabiyo	hora	hi-	na	-hemete	-mone,absence	complain_about	OC-	AUX.F	absence	complain_about	OC-	AUX	-FP.N.F	-REP.F,He complained about her.,WORD_ALIGNED,
a85,"Tabiyo hora hina, kamemetemone itineti.",tabiyo	hora	hi-	na	ka	-ma	-hemete	-mone	ita	-ne	-ti,absence	complain_about	OC-	AUX.F	come	-back	-FP.N.F	-REP.F	stay	-CONT.F	-HAB.NOM,He complained about her. She never came back.,WORD_ALIGNED,
a86,"Faya kamara tabiyo hinaka noti hora hina, faya me wiwinawa toemetemone fahi.",faya	ka	-ma	-ra	tabiyo	hinaka	noti	hora	hi-	na	faya	me	wi-	wina	-waha	to-	ha	-hemete	-mone	fahi,so	come	-back	-NEG.F	absence	3SG.POSS	grandson(M)	complain_about	OC-	AUX.F	so	3PL.S	DUP-	live	-change	CH-	AUX	-FP.N.F	-REP.F	then,She didn't come back. Her grandson complained about her. They lived there.,WORD_ALIGNED,
a87,Me winawa me tafatafa toemetemone.,me	wina	-waha	me	tafa-	tafa	to-	ha	-hemete	-mone,3PL.S	live	-change.F	3PL.S	DUP-	eat	CH-	AUX	-FP.N.F	-REP.F,They lived there. They ate.,WORD_ALIGNED,
a88,"Fowa me hiti, biha waya nisaha me wi nawaha, ati ehene.",fowa	me	hiti	biha	waya	na	-risaha	me	wii	na	-waha	ati	ehene,manioc(M)	3PL.S	grate.LIST	yam(F)	wilt	AUX	-down.F	3PL.S	dig	AUX	-change.F	voice	because_of.M,"They grated manioc. They dug up yams when the leaves dried, because he told them to.",WORD_ALIGNED,
a89,"Bia te wi na, haso, yobo, nakafira, yama te wi na yama one te kabahi.",biha	tee	wii	na	haso	yobo	nakafira	yama	tee	wii	na	yama	one	tee	kaba	-hi,yam(F)	2PL.S	dig	AUX.F	taro.sp(M)	taro.sp(M)	taro.sp(F)	thing(F)	2PL.S	dig	AUX.F	thing(F)	other.F	2PL.S	eat	-IMP.F,"""When you have dug up the yams, and dug up the haso taro, the yobo taro, and the nakafira taro, eat other things.""",WORD_ALIGNED,
a90,Yama noki te nahi.,yama	noki	tee	na	-hi,thing(F)	seed.F	2PL.S	put_in	-IMP.F,"""You keep the seeds.""",WORD_ALIGNED,
a91,"Noki te, yama wiye ya noki te iharawi ya, noki te koro nabana.",noki	tee	yama	wiye	ya	noki	tee	iha	-rawi	ya	noki	tee	koro	na	-habana,seed.F	2PL	thing(F)	container.F	ADJU	seed.F	2PL.S	put	-FPL.NOM.F	ADJU	seed.F	2PL.S	plant	AUX	-FUT.F,"""Put the seeds in a container, to plant them.""",WORD_ALIGNED,
a92,Faya yama me wi na yama me kakaba toemetemone fahi.,faya	yama	me	wii	na	yama	me	ka-	kaba	to-	ha	-hemete	-mone	fahi,so	thing(F)	3PL.S	dig	AUX.F	thing(F)	3PL.S	DUP-	eat	CH-	AUX	-FP.N.F	-REP.F	then,They dug the crops up. They ate them.,WORD_ALIGNED,
a93,"Yama me kaba me, me tatafa toemetemoneke waha.",yama	me	kaba	me	me	ta-	tafa	to-	ha	-hemete	-mone	-ke	waha,thing(F)	3PL.S	eat.F	3PL.S	3PL.S	DUP-	eat	CH-	AUX	-FP.N.F	-REP.F	-DECL.F	now,They ate them. They ate.,WORD_ALIGNED,
a94,"Me tafa me, yama me wi hina ta toremetemoneke ahi, biha habi.",me	tafa	me	yama	me	wii	hi-	na	taa	to-	-re	-hemete	-mone	-ke	ahi	biha	habi,3PL.S	eat.F	3PL.S	thing(F)	3PL.S	dig	OC-	AUX.F	be_piled_up	CH-	-raised_surface	-FP.N.F	-REP.F	-DECL.F	then	yam(F)	root.F,"They ate. The things they dug up were in a pile, the yams.",WORD_ALIGNED,
a95,Bia habohabo raba terani yama nemata.,biha	habo-	habo	raba	tee	-ra	-hani	yama	na	-himata,yam(F)	DUP-	have_tubers	a_bit	HAB	-NEG	-IP.N.F	work_on	AUX	-FP.N.M,"He dug up yams, that had many tubers.",WORD_ALIGNED,
a96,"Biha, bia kero, bia wao, bia, bia anabia, bia ini yabematamonaka.",biha	biha_kero	biha_wao	biha	biha_anabia	biha	ini	yaba	-himata	-mona	-ka,yam(F)	yam_variety(F)	yam_variety(F)	yam(F)	yam_variety(F)	yam(F)	name.F	say	-FP.N.M	-REP.M	-DECL.M,"He gave names to kero yams, wao yams, anabia yams.",WORD_ALIGNED,
a97,"Bia, bia anabia amake haro.",biha	biha_anabia	ama	-ke	haaro,yam(F)	yam_variety(F)	be	-DECL.F	that_one.F,"""They are anabia yams.""",WORD_ALIGNED,
a98,Bia wao ama ha.,biha_wao	ama	haa,yam_variety(F)	be	DEM,"""They are wao yams.""",WORD_ALIGNED,
a99,Biha kero ama haro.,biha_kero	ama	haaro,yam_variety(F)	be	that_one.F,"""They are kero yams.""",WORD_ALIGNED,
a100,Bia kero amake haro.,biha_kero	ama	-ke	haaro,yam_variety(F)	be	-DECL.F	that_one.F,"""They are kero yams.""",WORD_ALIGNED,
a101,"Biha ini yabe, bia, haso, haso, haso ama hari, haso.",biha	ini	yabe	biha	haso	haso	haso	ama	haari	haso,yam(F)	name.F	say.M	yam(F)	taro.sp(M)	taro.sp(M)	taro.sp(M)	be	that_one.M	taro.sp(M),"He gave names to the yams. ""They are haso taros.""",WORD_ALIGNED,
a102,Haso ama ha.,haso	ama	haa,taro.sp(M)	be	DEM,"""They are haso taros.""",WORD_ALIGNED,
a103,"Hahi yobo amaka hari, yobo.",haahi	yobo	ama	-ka	haari	yobo,this_one.M	taro.sp(M)	be	-DECL.M	that_one.M	taro.sp(M),"""There are the yobo taros.""",WORD_ALIGNED,
a104,Yobo ama ha.,yobo	ama	haa,taro.sp(M)	be	DEM,"""They are yobo taros.""",WORD_ALIGNED,
a105,Yama me iso hina ta tokanare ini yabematamonane.,yama	me	iso	hi-	na	taa	to-	ka-	na	-re	ini	yaba	-himata	-mona	-ne,thing(F)	3PL.S	carry_off	OC-	AUX.F	be_piled_up	CH-	COMIT-	AUX	-raised_surface	name.F	say	-FP.N.M	-REP.M	-BKG.M,"The things they carried off were in piles, and he gave them names.",WORD_ALIGNED,
a106,"Faya yama ini yabe, Himata amari ha?",faya	yama	ini	yabe	himata	ama	-ri	haa,so	thing(F)	name.F	say.M	what?	be	-CQ.F	DEM,"He gave them names. ""What is that?""",WORD_ALIGNED,
a107,"Yawita amane, yawita.",yawita	ama	-ne	yawita,peach_palm(M)	be	-BKG.M	peach_palm(M),"""That is a peach palm.""",WORD_ALIGNED,
a108,Yawita ama hari.,yawita	ama	haari,peach_palm(M)	be	that_one.M,"""It's a peach palm.""",WORD_ALIGNED,
a109,"Yifari amake haro, yifari biri.",yifari	ama	-ke	haaro	yifari_biri,banana(F)	be	-DECL.F	that_one.F	plantain_variety(F),"""Those are biri plantains there.""",WORD_ALIGNED,
a110,Yifari biri ama haro.,yifari_biri	ama	haaro,plantain_variety(F)	be	that_one.F,"""Those are biri plantains there.""",WORD_ALIGNED,
a111,"Yifari biri, yifari howe, yifari howe ama haro, yifari howe.",yifari_biri	yifari_howe	yifari_howe	ama	haaro	yifari_howe,plantain_variety(F)	plantain_variety(F)	plantain_variety(F)	be	that_one.F	plantain_variety(F),"""Those are biri plantains, howe plantains.""",WORD_ALIGNED,
a112,"Yifari kofiti, yifari kofiti ama ha.",yifari_kofiti	yifari_kofiti	ama	haa,banana_variety(F)	banana_variety(F)	be	DEM,"""Those are kofiti bananas.""",WORD_ALIGNED,
a113,Yifari sawa ama ha.,yifari_sawa	ama	haa,banana_variety(F)	be	DEM,"""Those are sawa bananas.""",WORD_ALIGNED,
a114,Yifari sawa ama ha.,yifari_sawa	ama	haa,banana_variety(F)	be	DEM,"""Those are sawa bananas.""",WORD_ALIGNED,
a115,Yifari mawara amani.,yifari_mawara	ama	-ni,banana_variety(F)	be	-BKG.F,"""Those are mawara bananas.""",WORD_ALIGNED,
a116,Yifari mawara ama haro.,yifari_mawara	ama	haaro,banana_variety(F)	be	that_one.F,"""Those are mawara bananas.""",WORD_ALIGNED,
a117,Yifari kofiti amani.,yifari_kofiti	ama	-ni,banana_variety(F)	be	-BKG.F,"""Those are kofiti bananas.""",WORD_ALIGNED,
a118,Yama ini yabematamonaka ahi.,yama	ini	yaba	-himata	-mona	-ka	ahi,thing(F)	name.F	say	-FP.N.M	-REP.M	-DECL.M	then,He was giving names to the crops.,WORD_ALIGNED,
a119,Yama ini yabe ama.,yama	ini	yabe	ama,thing(F)	name.F	say.M	SEC,He was giving names to the crops.,WORD_ALIGNED,
a120,"Yifari kofiti, ananika, ananika ama ha, aya wawa naro.",yifari_kofiti	ananika	ananika	ama	haa	aya	wa-	waa	na	-haaro,banana_variety(F)	banana_variety(F)	banana_variety(F)	be	DEM	this	DUP-	stand	AUX	-IP.E.F,"""Kofiti bananas, ananika bananas, that are just this high.""",WORD_ALIGNED,
a121,Ananika amake haro.,ananika	ama	-ke	haaro,banana_variety(F)	be	-DECL.F	that_one.F,"""Those are ananika bananas.""",WORD_ALIGNED,
a122,"Ananika ama ha, nemeharaharo.",ananika	ama	haa	nemeha	-ra	-haaro,banana_variety(F)	be	DEM	be_high	-NEG	-IP.E.F,"""Those are ananika banana plants, they are not high.""",WORD_ALIGNED,
a123,Faya yifari ini yabe Hibaka yoharibe?,faya	yifari	ini	yabe	hibaka	yowa	-ri	-be,so	banana(F)	name.F	say.M	where	reach	-CQ.F	-IMMED.F,"He was naming the bananas. ""Where should we stop?""",WORD_ALIGNED,
a124,Te kayabahi.,tee	ka-	yaba	-hi,2PL.S	COMIT-	take_out	-IMP.F,"""You pick them.""",WORD_ALIGNED,
a125,Te yome nibeya.,tee	yome	na	-be	-ya,2PL.S	swallow	AUX	-IMMED.F	-now,"""You eat them.""",WORD_ALIGNED,
a126,Te kayabahi.,tee	ka-	yaba	-hi,2PL.S	COMIT-	take_out	-IMP.F,"""You pick them.""",WORD_ALIGNED,
a127,"Yifari me kayaba, yifari me iso nawaha, Yome naba amake haro, nafi.",yifari	me	ka-	yaba	yifari	me	iso	na	-waha	yome	na	-haba	ama	-ke	haaro	nafi,banana(F)	3PL.S	COMIT-	take_out.F	banana(F)	3PL.S	carry_off	AUX	-change.F	be_swallowed	AUX	-FUT.F	SEC	-DECL.F	that_one.F	all,"They picked the bananas. They carried the bananas off. ""They will be eaten, all of them.""",WORD_ALIGNED,
a128,Mahi amosake haro.,mahi	amosa	-ke	haaro,smell.F	be_good	-DECL.F	that_one.F,"""They have a good smell.""",WORD_ALIGNED,
a129,Yifari mai amosa awine faro.,yifari	mahi	amosa	awine	faaro,banana(F)	smell.F	be_good.F	seem.F	that.F,"""Those bananas smell good.""",WORD_ALIGNED,
a130,Yifari kofiti amani.,yifari_kofiti	ama	-ni,banana_variety(F)	be	-BKG.F,"""They are kofiti bananas.""",WORD_ALIGNED,
a131,Yifari kofiti amake haro.,yifari_kofiti	ama	-ke	haaro,banana_variety(F)	be	-DECL.F	that_one.F,"""They are kofiti bananas.""",WORD_ALIGNED,
a132,"Haha nasa ama haro, nasa.",haaha	nasa	ama	haaro	nasa,this.F	banana_variety(F)	be	that_one.F	banana_variety(F),"""Those are nasa bananas.""",WORD_ALIGNED,
a133,Nasa amake haro.,nasa	ama	-ke	haaro,banana_variety(F)	be	-DECL.F	that_one.F,"""They are nasa bananas.""",WORD_ALIGNED,
a134,"Faya, me, yifari me kayaba me, yifari me iso na yifari me yoyome toemetemoneke, me ka yifari.",faya	me	yifari	me	ka-	yaba	me	yifari	me	iso	na	yifari	me	yo-	yome	to-	ha	-hemete	-mone	-ke	me	ka	yifari,so	3PL	banana(F)	3PL.S	COMIT-	take_out.F	3PL.S	banana(F)	3PL.S	carry_off	AUX.F	banana(F)	3PL.S	DUP-	swallow	CH-	AUX	-FP.N.F	-REP.F	-DECL.F	3PL	POSS	banana(F),"They picked the bananas. They carried the bananas off. They ate the bananas, their bananas.",WORD_ALIGNED,
a135,"Me nafi fowa me hiti nawaha, ati ehene.",me	nafi	fowa	me	hiti	na	-waha	ati	ehene,3PL.POSS	all	manioc(M)	3PL.S	grate	AUX	-change.LIST	voice	because_of.M,"They all grated manioc, too, because he told them to.",WORD_ALIGNED,
a136,"Fowa te hiti nahi, me tokaha me te noki niba karo, bani me kakawibana.",fowa	tee	hiti	na	-hi	me	to-	kaha	me	tee	noki	ni	-ba	karo	bani	me	kakawi	-bana,manioc(M)	2PL.S	grate	AUX	-IMP.F	3PL.S	away-	go.F	3PL.O	2PL.S	wait_for	AUX.NOM.F	-FUT	so_that	animal(M)	3PL.POSS	starch	-FUT,"""You grate manioc, it will be eaten with the game meat. You wait for the others, who went hunting.""",WORD_ALIGNED,
a137,"Sawimareba, sawimareba hiwa sari kanematamona ama, wakari, wakari me toehibana.",sawi	-ma	-ra	-hiba	sawi	-ma	-ra	-hiba	hiwa	sari	ka-	na	-himata	-mona	ama	wakari	wakari	me	to-	ha	-hibana,be_present	-back	-NEG	-FUT.M	be_present	-back	-NEG	-FUT.M	3SG.REFL.M	burn	COMIT-	AUX	-FP.N.M	-REP.M	SEC	Paumari(M)	Paumari(M)	3PL.COMPL	CH-	be	-FUT.M,"He burned himself up, the one who wouldn't stay there, the one who became the Paumaris.",WORD_ALIGNED,
a138,"Wakari me toehiba, faya sawimare tokehimatamonaka.",wakari	me	to-	ha	-hiba	faya	sawi	-ma	-re	to-	ka	-himata	-mona	-ka,Paumari(M)	3PL.COMPL	CH-	be	-FUT.M	so	be_present	-back	-NEG.M	away-	go	-FP.N.M	-REP.M	-DECL.M,"He became the Paumaris, and he didn't stay. He went away.",WORD_ALIGNED,
a139,"Tokehimatamona, wakari me tohati, biti mati.",to-	ka	-himata	-mona	wakari	me	to-	ha	-ti	biti	mati,away-	go	-FP.N.M	-REP.M	Paumari(M)	3PL.COMPL	CH-	be	-HAB.NOM	3SG.POSS.son(M)	3PL,"He went away, the one who became the Paumaris. His sons, too.",WORD_ALIGNED,
