ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a87,Tiwa onabowi toe ori.,tiwa	o-	na-	aboha	to-	ha	o-	-ri,2SG.O	1SG.S-	CAUS-	die	CH-	AUX	1SG.S-	-NEG.NOM.F,"""I don't want to kill you.""",,WORD_ALIGNED
a88,"Tiwa onabowi toe ori fara tika wabise kote ya, ati nematamonaka.",tiwa	o-	na-	aboha	to-	ha	o-	-ri	fara	ti-	ka	wabise	kote	ya	ati	na	-himata	-mona	-ka,2SG.O	1SG.S-	CAUS-	die	CH-	AUX	1SG.S-	-NEG.NOM.F	same.F	2SG.POSS-	POSS	spear(F)	piece	ADJU	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""I don't want to kill you with a piece of your own spear,"" he said.",,WORD_ALIGNED
a89,"Ati ne, faya, hine ya boke hinise, wabori bani me tokematamonaka.",ati	ne	faya	hine	ya	boke	hi-	na	-rise	wabori	bani	me	toka	-himata	-mona	-ka,say	AUX.M	so	only	ADJU	threaten	OC-	AUX	-down.M	3SG.POSS.brother-in-law(M)	animal(M)	3PL.O	partially_burn	-FP.N.M	-REP.M	-DECL.M,He just threatened him. His brother-in-law singed the hair off the animals.,,WORD_ALIGNED
a90,"Bani me toke, bani me bobi ne bani me me kaba me, bani me me kabemetemoneke.",bani	me	toke	bani	me	bobi	ne	bani	me	me	kaba	me	bani	me	me	kaba	-hemete	-mone	-ke,animal(M)	3PL.O	partially_burn.M	animal(M)	3PL.O	slit	AUX.M	animal(M)	3PL.O	3PL.S	eat.F	3PL.S	animal(M)	3PL.O	3PL.S	eat	-FP.N.F	-REP.F	-DECL.F,"He singed the hair off the animals, and cut up the animals. They ate the meat.",,WORD_ALIGNED
a91,"Bani me me kaba me, bani me tabasi ne bani me, Abi hikabarabana?",bani	me	me	kaba	me	bani	me	tabasi	ne	bani	me	abi	hi-	kaba	-ra	-bana,animal(M)	3PL.O	3PL.S	eat.F	3PL.S	animal(M)	3PL.O	roast_on_rack	AUX.M	animal(M)	3PL.O	2SG.POSS.father(M)	OC-	eat	-NEG.M	-FUT,"They ate the meat. He roasted the meat on a rack. ""Isn't your father going to eat it?""",,WORD_ALIGNED
a92,"Ee yama, yama kakitimatamonaka.",ee	yama	yama	ka-	iti	-himata	-mona	-ka,(pause)	thing(F)	thing(F)	COMIT-	take_out	-FP.N.M	-REP.M	-DECL.M,He took out the shaman's stone.,,WORD_ALIGNED
a93,"Yama kakiti, yama ka kanise yama yama tama kane, bani, bani mete ya yama yoko tokane yama yoko tokanematamonaka.",yama	ka-	iti	yama	kaa	ka-	na	-rise	yama	yama	tama	ka-	ne	bani	bani	mete	ya	yama	yoko	to-	ka-	ne	yama	yoko	to-	ka-	na	-himata	-mona	-ka,thing(F)	COMIT-	take_out.M	thing(F)	spew	COMIT-	AUX	-down.M	thing(F)	thing(F)	hold_onto	COMIT-	AUX.M	animal(M)	animal(M)	rear.M	ADJU	thing(F)	push	CH-	COMIT-	AUX.M	thing(F)	push	CH-	COMIT-	AUX	-FP.N.M	-REP.M	-DECL.M,He took out the shaman's stone. He coughed it up. He had it in his hand. He pressed it against the leg of the animal.,,WORD_ALIGNED
a94,"Yama yoko tokane, Hari kakaba.",yama	yoko	to-	ka-	ne	haari	ka-	kaba,thing(F)	push	CH-	COMIT-	AUX.M	that_one.M	DUP-	eat,"He pressed it against the meat. ""Here, eat some.""",,WORD_ALIGNED
a95,Iyawa ama haro.,iyawa	ama	haaro,grated_mash(F)	be	that_one.F,"""Here is some manioc mash.""",,WORD_ALIGNED
a96,Iyawa amake ahi.,iyawa	ama	-ke	ahi,grated_mash(F)	be	-DECL.F	here,"""Here is some manioc mash.""",,WORD_ALIGNED
a97,Iyawa ya kakawi tina.,iyawa	ya	ka-	kawi	ti-	na,grated_mash(F)	ADJU	DUP-	eat_with_something	2SG.S-	AUX,"""Eat it with some manioc mash.""",,WORD_ALIGNED
a98,Okatao me tikabani ama tikene tiwa okako okare.,okatao	me	ti-	kaba	-hani	ama	ti-	ke	-ne	tiwa	o-	kaako	o-	ka	-re,my_son(M)	3PL.O	2SG.S-	eat	-IP.N.F	SEC	2SG.S-	DECL.F	-IRR.F	2SG.O	1SG.S-	be_angry_with	1SG.S-	DECL	-NEG.F,"""Even though you ate my sons, I'm not mad at you.""",,WORD_ALIGNED
a99,Tiwa okakorini.,tiwa	o-	kaako	-ra	-ni,2SG.O	1SG.S-	be_angry_with	-NEG	-BKG.F,"""I'm not mad at you.""",,WORD_ALIGNED
a100,"Tiwa, onatafine oke.",tiwa	o-	na-	tafa	-ne	o-	ke,2SG.O	1SG.S-	CAUS-	eat	-CONT.F	1SG.S-	DECL.F,"""I am giving you food.""",,WORD_ALIGNED
a101,"Faya kokori natafe, kokori natafematamonaka fahi.",faya	kokori	na-	tafe	kokori	na-	tafa	-himata	-mona	-ka	fahi,so	3SG.POSS.father-in-law(M)	CAUS-	eat.M	3SG.POSS.father-in-law(M)	CAUS-	eat	-FP.N.M	-REP.M	-DECL.M	then,So he gave food to his father-in-law.,,WORD_ALIGNED
a102,"Kokori natafe, faya bani kabe, bani kabematamonaka.",kokori	na-	tafe	faya	bani	kabe	bani	kaba	-himata	-mona	-ka,3SG.POSS.father-in-law(M)	CAUS-	eat.M	so	animal(M)	eat.M	animal(M)	eat	-FP.N.M	-REP.M	-DECL.M,"He gave food to his father-in-law, and he ate the meat.",,WORD_ALIGNED
a103,"Bani kabe, bani kabi hawa toe ya fa fawematamonaka.",bani	kabe	bani	kabi	hawa	to-	he	ya	faha	fawa	-himata	-mona	-ka,animal(M)	eat.M	animal(M)	eat.NFIN	be_finished	CH-	AUX.NOM.M	ADJU	water(F)	drink	-FP.N.M	-REP.M	-DECL.M,"He ate the meat. When he was finished eating the meat, he drank water.",,WORD_ALIGNED
a104,"Fa fawe, fa fawematamonane.",faha	fawe	faha	fawa	-himata	-mona	-ne,water(F)	drink.M	water(F)	drink	-FP.N.M	-REP.M	-BKG.M,He drank water.,,WORD_ALIGNED
a105,"Fa fawe, fa fawe ama.",faha	fawe	faha	fawe	ama,water(F)	drink.M	water(F)	drink.M	SEC,He drank water.,,WORD_ALIGNED
a106,"Yama kayomi ya, faya ati yana kanematamonaka fahi.",yama	kayomi	ya	faya	ati	yana	ka-	na	-himata	-mona	-ka	fahi,thing(F)	darken.NOM.F	ADJU	so	voice	start	COMIT-	AUX	-FP.N.M	-REP.M	-DECL.M	then,"When it was getting dark, he started speaking, sick.",,WORD_ALIGNED
a107,"Aya obokora obokora, obokora obokora obokora obokora ati nematamonaka ahi.",aya	o-	boko	-ra	o-	boko	-ra	o-	boko	-ra	o-	boko	-ra	o-	boko	-ra	o-	boko	-ra	ati	na	-himata	-mona	-ka	ahi,(expression_of_pain)	1SG.POSS-	chest	-NPQ	1SG.POSS-	chest	-NPQ	1SG.POSS-	chest	-NPQ	1SG.POSS-	chest	-NPQ	1SG.POSS-	chest	-NPQ	1SG.POSS-	chest	-NPQ	say	AUX	-FP.N.M	-REP.M	-DECL.M	then,"""Aya, my chest, my chest,"" he said.",,WORD_ALIGNED
a108,"Obokora ati ne ati sai nabe, ati sai nabematamonaka.",o-	boko	-ra	ati	ne	ati	sai	nahabe	ati	sai	nahaba	-himata	-mona	-ka,1SG.POSS-	chest	-NPQ	say	AUX.M	voice	be_heard	at_night.M	voice	be_heard	at_night	-FP.N.M	-REP.M	-DECL.M,"""My chest,"" he said. His voice was heard during the night.",,WORD_ALIGNED
a109,"Ati sai nabe, faya, biti me ahaba hikanakabe kokori tokanakabematamonaka.",ati	sai	nahabe	faya	biti	me	ahaba	hi-	ka-	na-	kabe	kokori	to-	ka-	na-	kaba	-himata	-mona	-ka,voice	be_heard	at_night.M	so	3SG.POSS.son(M)	3PL.S	die.F	OC-	COMIT-	CAUS-	eat.M	3SG.POSS.father-in-law(M)	CH-	COMIT-	CAUS-	eat	-FP.N.M	-REP.M	-DECL.M,"His voice was heard during the night. Because his sons had died, he gave his father-in-law something to eat that had a spell on it to make him sick.",,WORD_ALIGNED
a110,"Kokori tokanakabe kokori, ati sai nabematamonaka.",kokori	to-	ka-	na-	kabe	kokori	ati	sai	nahaba	-himata	-mona	-ka,3SG.POSS.father-in-law(M)	CH-	COMIT-	CAUS-	eat.M	3SG.POSS.father-in-law(M)	voice	be_heard	at_night	-FP.N.M	-REP.M	-DECL.M,"He gave his father-in-law something to eat that had a spell on it, and his father-in-law was heard during the night.",,WORD_ALIGNED
a111,"Ati sai nabe, faya, biti me ahaba hikanakabe, kokori tokanakabematamonaka.",ati	sai	nahabe	faya	biti	me	ahaba	hi-	ka-	na-	kabe	kokori	to-	ka-	na-	kaba	-himata	-mona	-ka,voice	be_heard	at_night.M	so	3SG.POSS.son(M)	3PL.S	die.F	OC-	COMIT-	CAUS-	eat.M	3SG.POSS.father-in-law(M)	CH-	COMIT-	CAUS-	eat	-FP.N.M	-REP.M	-DECL.M,"He was heard during the night. Because his sons died, he gave him food to eat that had a spell on it. He gave his father-in-law food that had a spell on it.",,WORD_ALIGNED
a112,"Kokori tokanakabe kokori, ati sai nabematamonaka.",kokori	to-	ka-	na-	kabe	kokori	ati	sai	nahaba	-himata	-mona	-ka,3SG.POSS.father-in-law(M)	CH-	COMIT-	CAUS-	eat.M	3SG.POSS.father-in-law(M)	voice	be_heard	at_night	-FP.N.M	-REP.M	-DECL.M,He gave his father-in-law food that had a spell on it. His father-in-law was heard during the night.,,WORD_ALIGNED
a113,"Ati sai nabe, yama we kamakiemetemone amake.",ati	sai	nahabe	yama	wehe	ka	-maki	-hemete	-mone	ama	-ke,voice	be_heard	at_night.M	thing(F)	light.F	come	-following	-FP.N.F	-REP.F	SEC	-DECL.F,He was heard during the night. Morning came.,,WORD_ALIGNED
a114,"Yama we kamakia, me banehemetemoneke ahi.",yama	wehe	ka	-makia	me	bana	-hemete	-mone	-ke	ahi,thing(F)	light.F	come	-following.F	3PL.S	move_away	-FP.N.F	-REP.F	-DECL.F	then,"When morning came, they moved to another place.",,WORD_ALIGNED
a115,Me banehemetemoneni me noki hirebanoho.,me	bana	-hemete	-mone	-ni	me	noki	hi-	-ra	-hiba	-no	-ho,3PL.S	move_away	-FP.N.F	-REP.F	-BKG.F	3PL.S	wait_for	OC-	-NEG	-FUT.M	-IP.N.M	-DUP,"They moved to another place, and they didn't wait for him.",,WORD_ALIGNED
a116,"Me noki hireba bako komene awa nabe, komene awa nabematamonaka.",me	noki	hi-	-ra	-hiba	bako	komene	awa	nahabe	komene	awa	nahaba	-himata	-mona	-ka,3PL.S	wait_for	OC-	-NEG	-FUT.M	chest.M	pain.M	feel	at_night.M	pain.M	feel	at_night	-FP.N.M	-REP.M	-DECL.M,They didn't wait for him. He had chest pain during the night.,,WORD_ALIGNED
a117,Me noki hire me bana me tokomemetemoneke.,me	noki	hi-	-re	me	bana	me	to-	ka	-ma	-hemete	-mone	-ke,3PL.S	wait_for	OC-	-NEG.M	3PL.S	move_away.F	3PL.S	away-	go	-back	-FP.N.F	-REP.F	-DECL.F,They didn't wait for him. They moved away. They left.,,WORD_ALIGNED
a118,Me tokomemetemoneke.,me	to-	ka	-ma	-hemete	-mone	-ke,3PL.S	away-	go	-back	-FP.N.F	-REP.F	-DECL.F,They left.,,WORD_ALIGNED
a119,"Tokomake me tokomake me, faya biti hinofarematamonaka.",to-	ka	-make	me	to-	ka	-make	me	faya	biti	hi-	nofa	-ra	-himata	-mona	-ka,away-	go	-following	3PL.S	away-	go	-following	3PL.S	so	3SG.POSS.son(M)	OC-	like	-NEG	-FP.N.M	-REP.M	-DECL.M,They went. His son didn't take care of him.,,WORD_ALIGNED
a120,"Biti hinofare, Tiwiniyahi.",biti	hi-	nofa	-re	ti-	wina	-yahi,3SG.POSS.son(M)	OC-	like	-NEG.M	2SG.S-	lie_in_hammock	-DIST.IMP.F,"His son didn't take care of him. ""You lie here.""",,WORD_ALIGNED
a121,Tiwinahi.,ti-	wina	-hi,2SG.S-	lie_in_hammock	-IMP.F,"""Lie here.""",,WORD_ALIGNED
a122,"Tiwa, tiwa onarifa okare, tiwehene hiyarani tiwa oko bitimi me tikabani tiwa.",tiwa	tiwa	o-	narifa	o-	ka	-re	ti-	ehene	hiya	-ra	-hani	tiwa	o-	ka	bitimi	me	ti-	kaba	-hani	tiwa,2SG.O	2SG.O	1SG.S-	help	1SG.S-	DECL	-NEG.F	2SG.POSS-	deed	be_bad	-NEG	-IP.N.F	2SG.S	1SG.POSS-	POSS	nephew(M)	3PL.O	2SG.S-	eat	-IP.N.F	2SG.S,"""I'm not helping you, because you did a bad thing, eating my nephews.""",,WORD_ALIGNED
a123,Tiwehene hiyarani tike.,ti-	ehene	hiya	-ra	-hani	ti-	ke,2SG.POSS-	deed	be_bad	-NEG	-IP.N.F	2SG.POSS-	DECL.F,"""You did a bad thing.""",,WORD_ALIGNED
a124,Ota tokomibonehe.,otaa	to-	ka	-mi	-bone	-he,1EX.S	away-	go	-back.NOM.F	-INT.F	-DUP,"""We are leaving.""",,WORD_ALIGNED
a125,"Faya bati kakose tokomake, tokomakematamonaka.",faya	bati	ka-	kana	-kose	to-	ka	-make	to-	ka	-make	-himata	-mona	-ka,so	3SG.POSS.father(M)	COMIT-	leave	-middle.M	away-	go	-following	away-	go	-following	-FP.N.M	-REP.M	-DECL.M,"So he left his father behind, and left.",,WORD_ALIGNED
a126,"Tokomake, faya me nowati ya ahabematamonaha.",to-	ka	-make	faya	me	nowati	ya	ahaba	-himata	-mona	-ha,away-	go	-following	so	3PL.POSS	behind	ADJU	die	-FP.N.M	-REP.M	-DUP,He left. He died after they left.,,WORD_ALIGNED
a127,"Ahabe, ahabematamonaka.",ahabe	ahaba	-himata	-mona	-ka,die.M	die	-FP.N.M	-REP.M	-DECL.M,He died.,,WORD_ALIGNED
a128,"Abohi wine, abohi winematamonaka fahi.",abohi	wine	abohi	wina	-himata	-mona	-ka	fahi,dead_body	lie_in_hammock.M	dead_body	lie_in_hammock	-FP.N.M	-REP.M	-DECL.M	then,He lay dead in his hammock.,,WORD_ALIGNED
a129,"Faya, batarise ya, boko me hikabematamona.",faya	bata	-rise	ya	boko	me	hi-	kaba	-himata	-mona,so	be_rotten	-down.NOM.M	ADJU	vulture(F)	3PL.S	OC-	eat	-FP.N.M	-REP.M,"When he rotted, the vultures ate him.",,WORD_ALIGNED
a130,"Boko me hikabematamona bokorawaha, boko sawi.",boko	me	hi-	kaba	-himata	-mona	boko	-rawa	-ha	boko_sawi,vulture(F)	3PL.S	OC-	eat	-FP.N.M	-REP.M	vulture(F)	-FPL	-DUP	king_vulture(M),"The vultures ate him, the king vultures.",,WORD_ALIGNED
a131,Boko me hikabematamonaka.,boko	me	hi-	kaba	-himata	-mona	-ka,vulture(F)	3PL.S	OC-	eat	-FP.N.M	-REP.M	-DECL.M,The vultures ate him.,,WORD_ALIGNED
a132,"Boko me hikabe, kamematamonaka biti.",boko	me	hi-	kabe	ka	-ma	-himata	-mona	-ka	biti,vulture(F)	3PL.S	OC-	eat.M	come	-back	-FP.N.M	-REP.M	-DECL.M	3SG.POSS.son(M),"The vultures ate him. He came back, his son.",,WORD_ALIGNED
a133,"Kame bati awamebona kame, kame biti ki hine Okobi abakeno.",ka	-me	bati	awa	-ma	-hibona	ka	-me	ka	-me	biti	kii	hi-	ne	okobi	ahaba	-ke	-no,come	-back.M	3SG.POSS.father(M)	see	-back	-INT.M	come	-back.M	come	-back.M	3SG.POSS.son(M)	look_at	OC-	AUX.M	my_father(M)	die	-DECL	-IP.N.M,"He came back. He came back to see his father. He came back. His son looked at him. ""My father has died.""",,WORD_ALIGNED
a134,Hiwa ahaba.,hiwa	ahaba,only.M	die.NOM.M,"""Let him die.""",,WORD_ALIGNED
a135,"Mao hisi orayaho ati ne wete toname tokome, tokomematamonaka.",maho	hisi	o-	-ra	-yaho	ati	ne	wete	to-	na	-me	to-	ka	-me	to-	ka	-ma	-himata	-mona	-ka,smell.M	sniff	1SG.S-	-NEG	-DIST.IMP.M	say	AUX.M	return	away-	AUX	-back.M	away-	go	-back.M	away-	go	-back	-FP.N.M	-REP.M	-DECL.M,"""I don't want to smell him,"" he said. He turned around and went back.",,WORD_ALIGNED
a136,Tokome Hiwa abaka.,to-	ka	-me	hiwa	ahaba	-ka,away-	go	-back.M	only.M	die	-DECL.M,"He went back. ""Let him die.""",,WORD_ALIGNED
a137,Tokomematamonaka.,to-	ka	-ma	-himata	-mona	-ka,away-	go	-back	-FP.N.M	-REP.M	-DECL.M,He went back.,,WORD_ALIGNED
a138,"Tokome kobo toname, Faira?",to-	ka	-me	kobo	to-	na	-me	fahi	-ra,away-	go	-back.M	arrive	away-	AUX	-back.M	that	-NPQ,"He went back. He arrived back. ""Well?""",,WORD_ALIGNED
a139,Faira; tina abenoka.,fahi	-ra	ti-	na	ahaba	-hino	-ka,that	-NPQ	2SG.S-	say.F	die	-IP.N.M	-DECL.M,"""You ask, 'Well?' – he died.""",,WORD_ALIGNED
a140,"Boko boko sawi me hikabare boko sawi, boko.",boko	boko_sawi	me	hi-	kaba	-hare	boko_sawi	boko,vulture(F)	king_vulture(M)	3PL.S	OC-	eat	-IP.E.M	king_vulture(M)	vulture(F),"""The vultures ate him, the king vultures.""",,WORD_ALIGNED
a141,Boko hikabarawareka.,boko	hi-	kaba	-rawa	-hare	-ka,vulture(F)	OC-	eat	-FPL	-IP.E.M	-DECL.M,"""The vultures ate him.""",,WORD_ALIGNED
a142,"Faya me, me amo nemetemone fahi.",faya	me	me	amo	na	-hemete	-mone	fahi,so	3PL	3PL.S	sleep	AUX	-FP.N.F	-REP.F	then,So they slept.,,WORD_ALIGNED
a143,"Me amo na me, Ati watari hinaka noti me nanarifa reno hinaka noti me kabeno, me katomawahineni.",me	amo	na	me	ati	wata	-ri	hinaka	noti	me	na-	narifa	ra	-hino	hinaka	noti	me	kaba	-hino	me	katoma	-waha	-ne	-ni,3PL.S	sleep	AUX.F	3PL.S	voice	exist	-NEG.NFIN	3SG.POSS	grandson(M)	3PL.O	DUP-	help	NEG	-IP.N.M	3SG.POSS	grandson(M)	3PL.O	eat	-IP.N.M	3PL.S	attack	-change	-CONT.F	-BKG.F,"They slept. ""He should have stayed calm. He didn't take care of his grandsons. He ate his grandsons. Now they have killed him.""",,WORD_ALIGNED
a144,"Nakonako raba na tohe, owa ati nematamona.",nako-	nako	raba	na	to-	he	owa	ati	na	-himata	-mona,DUP-	be_famished	a_bit	AUX	CH-	AUX.M	one.M	say	AUX	-FP.N.M	-REP.M,"""He was always wanting more than his share of food,"" one of them said.",,WORD_ALIGNED
a145,Nakonako raba na tohare hinaka hinaka noti me kaba nanoho.,nako-	nako	raba	na	to-	ha	-re	hinaka	hinaka	noti	me	kaba	na	-no	-ho,DUP-	be_famished	a_bit	AUX	CH-	AUX	-NEG.M	3SG.POSS	3SG.POSS	grandson(M)	3PL.O	eat.CONT.M	AUX.NOM.M	-IP.N.M	-DUP,"""Because he was always wanting more food, he ate his grandsons.""",,WORD_ALIGNED
a146,"Faya, Hiwa abaka.",faya	hiwa	ahaba	-ka,so	only.M	die	-DECL.M,"""Let him die.""",,WORD_ALIGNED
a147,"Faya abe, ahabake haro.",faya	ahabe	ahaba	-ke	haaro,so	die.M	end	-DECL.F	that_one.F,He died. That's the end.,,WORD_ALIGNED
