ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a80,"Aba mebone me hikanawina, hinaka iyawa kaibone foya, yawe, yama we kamakiemetemone amani.",aba	me	-bone	me	hi-	ka-	na-	wina	hinaka	iyawa	kahi	-bone	foya	yawe	yama	wehe	ka	-maki	-hemete	-mone	ama	-ni,fish(M)	3PL	-INT.F	3PL.S	OC-	COMIT-	CAUS-	hang.F	3SG.POSS	grated_mash(F)	be_toasted.NFIN	-INT.F	be_inside.F	be_upset.M	thing(F)	light.F	come	-following	-FP.N.F	-REP.F	SEC	-BKG.F,They hung up fish for him. There was also toasted manioc mash for him in the pot. He was upset. Morning came.,,WORD_ALIGNED
a81,"Yama we kamakia, yama we kamakia me, yana tonematamona.",yama	wehe	ka	-makia	yama	wehe	ka	-makia	me	yana	to-	na	-himata	-mona,thing(F)	light.F	come	-following.F	thing(F)	light.F	come	-following.F	3PL	start	CH-	AUX	-FP.N.M	-REP.M,Morning came. He got going.,,WORD_ALIGNED
a82,"Yana tone, Okabone ama oke.",yana	to-	ne	o-	ka	-habone	ama	o-	ke,start	CH-	AUX.M	1SG.S-	go	-INT.F	SEC	1SG.S-	DECL.F,"He got going. ""I'm going out into the forest.""",,WORD_ALIGNED
a83,Okabone ama.,o-	ka	-habone	ama,1SG.S-	go	-INT.F	SEC,"""I'm going out.""",,WORD_ALIGNED
a84,Sire sire sire owatibanara oke.,sire	sire	sire	o-	wati	-bana	-hara	o-	ke,river_turtle(F)	river_turtle(F)	river_turtle(F)	1SG.S-	catch.F	-FUT	-IP.E.F	1SG.S-	DECL.F,"""I'm going to catch a river turtle.""",,WORD_ALIGNED
a85,Otefeba tikawatiyahi.,o-	tefe	-ba	ti-	ka-	wata	-yahi,1SG.POSS-	food	-FUT	2SG.S-	COMIT-	be_located	-DIST.IMP.F,"""Keep some food for me.""",,WORD_ALIGNED
a86,Owa te kiyoriyahi.,owa	tee	kiyo	-ra	-yahi,1SG.O	2PL.S	follow	-NEG	-DIST.IMP.F,"""Don't come after me.""",,WORD_ALIGNED
a87,"Asima, asima.",asima	asima,younger_sister(F)	younger_sister(F),"""Sister.""",,WORD_ALIGNED
a88,Haa?,haa,huh?,"""Huh?""",,WORD_ALIGNED
a89,Asima oko iyawaba te tikanahi.,asima	o-	ka	iyawa	-ba	tee	ti-	ka-	na	-hi,younger_sister(F)	1SG.POSS-	POSS	grated_mash(F)	-FUT	put_inside	2SG.S-	COMIT-	AUX	-IMP.F,"""Sister, put some manioc mash in a container for me.""",,WORD_ALIGNED
a90,Faya yana tonematamonaka ahi.,faya	yana	to-	na	-himata	-mona	-ka	ahi,so	start	CH-	AUX	-FP.N.M	-REP.M	-DECL.M	then,So he left.,,WORD_ALIGNED
a91,"Yana tone, tokematamonaka.",yana	to-	ne	to-	ka	-himata	-mona	-ka,start	CH-	AUX.M	away-	go	-FP.N.M	-REP.M	-DECL.M,He left. He went out.,,WORD_ALIGNED
a92,"Toke wabori, fawa tonakose yifari, fatara ya yifari kakitino yifari te kaneno me hiwasimaki, hinaka aba me kaibonehe me, fati, Te ka owa ka aba me kaiba te tama kanahi.",to-	ke	wabori	fawa	to-	na	-kose	yifari	fatara	ya	yifari	ka-	iti	-hino	yifari	tee	ka-	na	-hino	me	hi-	wasi	-maki	hinaka	aba	me	kahi	-bone	-he	me	fati	tee	ka	owa	ka	aba	me	kahi	-ba	tee	tama	ka-	na	-hi,away-	go.M	3SG.POSS.brother-in-law(M)	disappear	CH-	AUX	-middle.M	banana(F)	garden(F)	ADJU	banana(F)	COMIT-	take_out	-IP.N.M	banana(F)	put_inside	COMIT-	AUX	-IP.N.M	3PL.S	OC-	find	-following.M	3SG.POSS	fish(M)	3PL.S	be_toasted.NFIN	-INT.F	-DUP	3PL	3SG.POSS.wife(F)	2PL	POSS	man(M)	POSS	fish(M)	3PL.S	be_toasted.NFIN	-FUT	2PL.S	hold_onto	COMIT-	AUX	-IMP.F,"He went out. He disappeared into the forest. The others came upon his brother-in-law, who had taken some ripe bananas off the stalk, and had put them in a basket. They were taking roasted fish for him. ""You take along roasted fish for that man,"" his wife said.",,WORD_ALIGNED
a93,Aba me kai tama okana otefe nofebana?,aba	me	kahi	tama	o-	ka-	na	o-	tefe	nofa	-hibana,fish(M)	3PL.S	be_toasted.NFIN	hold_onto	1SG.S-	COMIT-	AUX.F	1SG.POSS-	food	want	-FUT.M,"""If I take the roasted fish, is he going to want my food?""",,WORD_ALIGNED
a94,Aawa tire?,a-	awa	ti-	-re,DUP-	see	2SG.S-	-NEG.M,"""Didn't you see him?""",,WORD_ALIGNED
a95,Otefe nofareba amaka.,o-	tefe	nofa	-ra	-hiba	ama	-ka,1SG.POSS-	food	want	-NEG	-FUT.M	SEC	-DECL.M,"""He isn't going to want my food.""",,WORD_ALIGNED
a96,Aba me kai tama okariyahi.,aba	me	kahi	tama	o-	ka-	-ra	-yahi,fish(M)	3PL.S	be_toasted.NFIN	hold_onto	1SG.S-	COMIT-	-NEG	-DIST.IMP.F,"""I shouldn't take the roasted fish.""",,WORD_ALIGNED
a97,Me te tatama kana nahi.,me	tee	ta-	tama	ka-	na	na	-hi,3PL.O	2PL.S	DUP-	hold_onto	COMIT-	AUX	AUX	-IMP.F,"""Take a little.""",,WORD_ALIGNED
a98,Hinaka iyawabone ama haro ya ahi.,hinaka	iyawa	-bone	ama	haaro	ya	ahi,3SG.POSS	grated_mash(F)	-INT.F	be	that_one.F	ADJU	here,"""Here is manioc mash for him.""",The word ya is a mistake.,WORD_ALIGNED
a99,"Me towakamakia me towakamakia, me me towakamakia yifari te kaneno weno me hiwasimaki, me hiwasimaki, Oof yifari te te kanahi yama kakawibana.",me	to-	ka-	ka	-makia	me	to-	ka-	ka	-makia	me	me	to-	ka-	ka	-makia	yifari	tee	ka-	na	-hino	waa	-hino	me	hi-	wasi	-maki	me	hi-	wasi	-maki	oof	yifari	tee	tee	ka-	na	-hi	yama	kakawi	-bana,3PL.S	away-	COMIT-	go	-following.F	3PL.S	away-	COMIT-	go	-following.F	3PL.S	3PL.S	away-	COMIT-	go	-following.F	banana(F)	put_inside	COMIT-	AUX	-IP.N.M	stand	-IP.N.M	3PL.S	OC-	find	-following.M	3PL.S	OC-	find	-following.M	hoo	banana(F)	2PL.S	put_inside	COMIT-	AUX	-IMP.F	thing(F)	starch	-FUT,"They went. As they went, they came upon the one who had put bananas in a basket, standing there. ""Whew, put the bananas in, to eat with the fish.""",,WORD_ALIGNED
a100,Faya yana tonematamonaka fahi.,faya	yana	to-	na	-himata	-mona	-ka	fahi,so	start	CH-	AUX	-FP.N.M	-REP.M	-DECL.M	then,He started out.,,WORD_ALIGNED
a101,"Me yana tona, me hiwasimaki me yaka nemetemoneke fahi.",me	yana	to-	na	me	hi-	wasi	-maki	me	yaka	na	-hemete	-mone	-ke	fahi,3PL.S	start	CH-	AUX.F	3PL.S	OC-	find	-following.M	3PL.S	walk	AUX	-FP.N.F	-REP.F	-DECL.F	then,He started out. They came upon him as they were walking.,,WORD_ALIGNED
a102,"Me yaka na, faya bani me fora nematamonaka fahi.",me	yaka	na	faya	bani	me	fora	na	-himata	-mona	-ka	fahi,3PL.S	walk	AUX.F	so	animal(M)	3PL.O	shoot_with_blowgun	AUX	-FP.N.M	-REP.M	-DECL.M	then,They walked. He shot animals with his blowgun.,,WORD_ALIGNED
a103,Bani me me fora nemetemone fahi.,bani	me	me	fora	na	-hemete	-mone	fahi,animal(M)	3PL.O	3PL.S	shoot_with_blowgun	AUX	-FP.N.F	-REP.F	then,They shot animals with their blowguns.,,WORD_ALIGNED
a104,"Me toka me toka me tokaha me kobo na me, me kobo na me, me kobo nemetemoneke.",me	to-	ka	me	to-	ka	me	to-	kaha	me	kobo	na	me	me	kobo	na	me	me	kobo	na	-hemete	-mone	-ke,3PL.S	away-	go.F	3PL.S	away-	go.F	3PL.S	away-	go.F	3PL.S	arrive	AUX.F	3PL.S	3PL.S	arrive	AUX.F	3PL.S	3PL.S	arrive	AUX	-FP.N.F	-REP.F	-DECL.F,They went. They arrived.,,WORD_ALIGNED
a105,"Me kobo na me, Yama, yama e yete nibana?",me	kobo	na	me	yama	yama	ee	yete	ni	-bana,3PL.S	arrive	AUX.F	3PL.S	thing(F)	thing(F)	1IN.S	hunt	AUX.F	-FUT,"They arrived. ""Shall we go hunting?""",,WORD_ALIGNED
a106,Yama e yete nahi.,yama	ee	yete	na	-hi,thing(F)	1IN.S	hunt	AUX	-IMP.F,"""Let's go hunting.""",,WORD_ALIGNED
a107,"Yama, yama e yete nibeya e amo niba bani e kabeba.",yama	yama	ee	yete	na	-be	-ya	ee	amo	ni	-ba	bani	ee	kaba	-hiba,thing(F)	thing(F)	1IN.S	hunt	AUX	-IMMED.F	-now	1IN.S	sleep	AUX.F	-FUT	animal(M)	1IN.S	eat	-FUT.M,"""Let's go hunting. We will sleep and eat meat.""",,WORD_ALIGNED
a108,Me tokemetemoneke.,me	to-	ka	-hemete	-mone	-ke,3PL.S	away-	go	-FP.N.F	-REP.F	-DECL.F,They went.,,WORD_ALIGNED
a109,"Me toka bani me, me toka bani me me wasiha bani me me fora na me, bani me me fora nemetemoneke fahi.",me	to-	ka	bani	me	me	to-	ka	bani	me	me	wasiha	bani	me	me	fora	na	me	bani	me	me	fora	na	-hemete	-mone	-ke	fahi,3PL.S	away-	go.F	animal(M)	3PL	3PL.S	away-	go.F	animal(M)	3PL.O	3PL.S	find.F	animal(M)	3PL.O	3PL.S	shoot_with_blowgun	AUX.F	3PL.S	animal(M)	3PL.O	3PL.S	shoot_with_blowgun	AUX	-FP.N.F	-REP.F	-DECL.F	then,They went. They found animals. They shot the animals with their blowguns.,,WORD_ALIGNED
a110,"Faya bani me me fora na me, bani me me kakama me, bani me me tokama bani me me, kabehemetemone fahi.",faya	bani	me	me	fora	na	me	bani	me	me	ka-	ka	-ma	me	bani	me	me	toka	-ma	bani	me	me	kaba	-hemete	-mone	fahi,so	animal(M)	3PL.O	3PL.S	shoot_with_blowgun	AUX.F	3PL.S	animal(M)	3PL.O	3PL.S	COMIT-	come	-back.F	3PL.S	animal(M)	3PL.O	3PL.S	partially_burn	-back.F	animal(M)	3PL.O	3PL.S	eat	-FP.N.F	-REP.F	then,They shot the animals. They brought the animals back. They burned the hair off the animals. They ate the animals.,,WORD_ALIGNED
a111,"Faya bani me me kaba me, bani me me kabemetemoneke.",faya	bani	me	me	kaba	me	bani	me	me	kaba	-hemete	-mone	-ke,so	animal(M)	3PL.O	3PL.S	eat.F	3PL.S	animal(M)	3PL.O	3PL.S	eat	-FP.N.F	-REP.F	-DECL.F,They ate the animals.,,WORD_ALIGNED
a112,"Bani me me kaba me, tabasi na bani me me kaba me, me yana tonabone mati.",bani	me	me	kaba	me	tabasi	na	bani	me	me	kaba	me	me	yana	to-	na	-habone	mati,animal(M)	3PL.O	3PL.S	eat.F	3PL.S	roast_on_rack	AUX.F	animal(M)	3PL.O	3PL.S	eat.F	3PL.S	3PL.S	start	CH-	AUX	-INT.F	3PL.S,They ate the animals. They roasted the animals on a rack. They ate the animals. Then they started out.,"There is a me missing, it should be me me tabasi na.",WORD_ALIGNED
a113,"Me amo nabone, me yana tonabone, wabori, aba biti me, aba biti me, wabori me, ha hikana ka aba me nofare ka aba me me hikabemetemoneke.",me	amo	na	-habone	me	yana	to-	na	-habone	wabori	aba	biti	me	aba	biti	me	wabori	me	haa	hi-	ka-	na	ka	aba	me	nofa	-re	ka	aba	me	me	hi-	kaba	-hemete	-mone	-ke,3PL.S	sleep	AUX	-INT.F	3PL.S	start	CH-	AUX	-INT.F	3SG.POSS.brother-in-law(M)	fish(M)	small.M	3PL	fish(M)	small.M	3PL.O	3SG.POSS.brother-in-law(M)	3PL.S	call	OC-	COMIT-	AUX.F	which	fish(M)	3PL.O	want	-NEG.M	which	fish(M)	3PL.O	3PL.S	OC-	eat	-FP.N.F	-REP.F	-DECL.F,"They were going to sleep, and then start out. He didn't want the little fish his brothers-in-law called him to eat, so they ate the fish.",,WORD_ALIGNED
a114,"Wabo, wabo tika aba mebone me, amake haro.",wabo	wabo	ti-	ka	aba	me	-bone	me	ama	-ke	haaro,brother-in-law(M)	brother-in-law(M)	2SG.POSS-	POSS	fish(M)	3PL	-INT.F	3PL.S	be	-DECL.F	that_one.F,"""Brother-in-law, these fish are for you.""",,WORD_ALIGNED
a115,Aba me okobene me amake.,aba	me	o-	kaba	-hene	me	ama	-ke,fish(M)	3PL.O	1SG.S-	eat	-IRR.F	3PL.O	SEC	-DECL.F,"""I'm not going to eat the fish.""",,WORD_ALIGNED
a116,Aba me kabi onofa okare.,aba	me	kabi	o-	nofa	o-	ka	-re,fish(M)	3PL.O	eat.NFIN	1SG.S-	want	1SG.S-	DECL	-NEG.F,"""I don't want to eat the fish.""",,WORD_ALIGNED
a117,Otafara oke.,o-	tafa	-hara	o-	ke,1SG.S-	eat	-IP.E.F	1SG.S-	DECL.F,"""I already ate.""",,WORD_ALIGNED
a118,Faya aba me nofare ka aba me me hikabemetemoneke ahi.,faya	aba	me	nofa	-re	ka	aba	me	me	hi-	kaba	-hemete	-mone	-ke	ahi,so	fish(M)	3PL.O	want	-NEG.M	which	fish(M)	3PL.O	3PL.S	OC-	eat	-FP.N.F	-REP.F	-DECL.F	then,"He didn't want to eat the fish, so they ate the fish.",,WORD_ALIGNED
a119,"Faya me tafa me, abariko waha tonemata.",faya	me	tafa	me	abariko	waha	to-	na	-himata,so	3PL.S	eat.F	3PL.S	moon(M)	dawn	CH-	AUX	-FP.N.M,They ate. The moon was bright.,,WORD_ALIGNED
a120,"Sire me me watabone me tafa me, Yama e yete namataba ereke mata.",sire	me	me	wata	-habone	me	tafa	me	yama	ee	yete	na	-mata	-haba	ere	-ke	mata,river_turtle(F)	3PL.O	3PL.S	catch	-INT.F	3PL.S	eat.F	3PL.S	thing(F)	1IN.S	hunt	AUX	-short_time	-FUT.F	1IN.S	-DECL.F	for_now,"They ate. They were going to catch river turtles. ""Let's go hunting first.""",,WORD_ALIGNED
a121,"Yama e yete ni ya bani me e tabasi naro, sire me e wataba ere.",yama	ee	yete	ni	ya	bani	me	ee	tabasi	na	-haaro	sire	me	ee	wata	-haba	ere,thing(F)	1IN.S	hunt	AUX.NOM.F	ADJU	animal(M)	3PL.O	1IN.S	roast_on_rack	AUX	-PFUT.F	river_turtle(F)	3PL.O	1IN.S	catch	-FUT.F	1IN.S,"""When we have hunted, and when we have roasted the animals, we will catch river turtles.""",,WORD_ALIGNED
a122,"Sire me me watabone me, yama me yete namina bani me me fora nemetemoneni.",sire	me	me	wata	-habone	me	yama	me	yete	na	-mina	bani	me	me	fora	na	-hemete	-mone	-ni,river_turtle(F)	3PL.O	3PL.S	catch	-INT.F	3PL.S	thing(F)	3PL.S	hunt	AUX	-morning.F	animal(M)	3PL.O	3PL.S	shoot_with_blowgun	AUX	-FP.N.F	-REP.F	-BKG.F,They were going to catch river turtles. First they went hunting the next day. They shot animals with their blowguns.,,WORD_ALIGNED
a123,"Bani me me fora na me wafa mati yowi mati, bani me me fora na me bani me me kakama bani me, me me me tokamemetemoneke.",bani	me	me	fora	na	me	wafa	mati	yowi	mati	bani	me	me	fora	na	me	bani	me	me	ka-	ka	-ma	bani	me	me	me	me	toka	-ma	-hemete	-mone	-ke,animal(M)	3PL.O	3PL.S	shoot_with_blowgun	AUX.F	3PL.S	woolly_monkey(M)	3PL	brown_capuchin(M)	3PL	animal(M)	3PL.O	3PL.S	shoot_with_blowgun	AUX.F	3PL.S	animal(M)	3PL.O	3PL.S	COMIT-	come	-back.F	animal(M)	3PL	3PL	3PL.O	3PL.S	partially_burn	-back	-FP.N.F	-REP.F	-DECL.F,"They shot animals. Woolly monkeys, brown capuchins. They shot the animals, and brought the animals back, and burned the hair off the animals.",,WORD_ALIGNED
a124,"Bani me toka me, bani me toki abi ya me bani me bobi ne, Tana te yama nahi.",bani	me	toka	me	bani	me	toki	ahabi	ya	me	bani	me	bobi	ne	tana	tee	yama	na	-hi,animal(M)	3PL.S	partially_burn.F	3PL.S	animal(M)	3PL.S	be_partially_burned.NFIN	end.NOM.F	ADJU	3PL	animal(M)	3PL.O	slit	AUX.M	roasting_rack(F)	2PL.S	make	AUX	-IMP.F,"They burned the hair off the animals. When they were done burning the hair off the animals, they cut the animals up. ""You make a rack.""",,WORD_ALIGNED
a125,"Faya tana me yama na, tana me yama nemetemoneke.",faya	tana	me	yama	na	tana	me	yama	na	-hemete	-mone	-ke,so	roasting_rack(F)	3PL.S	make	AUX.F	roasting_rack(F)	3PL.S	make	AUX	-FP.N.F	-REP.F	-DECL.F,They made a rack.,,WORD_ALIGNED
a126,"Tana me yama na me, tana me hawa toniha bani me me so niria, bani me me so niria, yifo me tafa nemetemoneke.",tana	me	yama	na	me	tana	me	hawa	to-	niha	bani	me	me	soo	niha-	-ria	bani	me	me	soo	niha-	-ria	yifo	me	tafa	na	-hemete	-mone	-ke,roasting_rack(F)	3PL.S	make	AUX.F	3PL.S	roasting_rack(F)	3PL.S	be_finished	CH-	CAUS.F	animal(M)	3PL.O	3PL.S	lie	CAUS-	-raised_surface.F	animal(M)	3PL.O	3PL.S	lie	CAUS-	-raised_surface.F	firewood(F)	3PL.S	split	AUX	-FP.N.F	-REP.F	-DECL.F,They made a rack. They finished making the rack. They lay the animals on top. They cut firewood.,,WORD_ALIGNED
a127,"Yifo, yifo ini yifo ini me baka na yifo ini me, iso na me, yifo me afo kana bani me me tabasi nemetemoneke.",yifo	yifo	ini	yifo	ini	me	baka	na	yifo	ini	me	iso	na	me	yifo	me	afo	ka-	na	bani	me	me	tabasi	na	-hemete	-mone	-ke,firewood(F)	firewood(F)	branch.F	firewood(F)	branch.F	3PL.S	break	AUX.F	firewood(F)	branch.F	3PL.S	carry_off	AUX.F	3PL.S	fire(F)	3PL.S	light	COMIT-	AUX.F	animal(M)	3PL.O	3PL.S	roast_on_rack	AUX	-FP.N.F	-REP.F	-DECL.F,They broke the branches of fallen trees. They carried off the branches. They lit the firewood. They roasted the animals.,,WORD_ALIGNED
a128,"Me me tabasi na, E tokomaminaba ere.",me	me	tabasi	na	ee	to-	ka	-ma	-mina	-haba	ere,3PL.O	3PL.S	roast_on_rack	AUX.F	1IN.S	away-	go	-back	-morning	-FUT.F	1IN.S,"They roasted them. ""Let's go home tomorrow.""",,WORD_ALIGNED
a129,E awaraba hiba.,ee	awa	-ra	-haba	hiba,1IN.S	see	-NEG	-FUT.F	wait,"""I don't know, wait.""",,WORD_ALIGNED
a130,Sire me e awamata.,sire	me	ee	awa	-mata,river_turtle(F)	3PL.O	1IN.S	see	-short_time,"""First let's look at the river turtles.""",,WORD_ALIGNED
a131,Sire me e awamata mata sire.,sire	me	ee	awa	-mata	mata	sire,river_turtle(F)	3PL.O	1IN.S	see	-short_time	for_now	river_turtle(F),"""Let's look at the river turtles.""",,WORD_ALIGNED
a132,"Faya me yana na me, tokemetemoneke.",faya	me	yana	na	me	to-	ka	-hemete	-mone	-ke,so	3PL.S	get_up	AUX.F	3PL.S	away-	go	-FP.N.F	-REP.F	-DECL.F,They got up and went.,,WORD_ALIGNED
a133,"Me toka me, hife kamoha itehemetemoneke ahi.",me	to-	ka	me	hife	kamoha	ita	-hemete	-mone	-ke	ahi,3PL.S	away-	go.F	3PL.S	egg.F	bury.F	sit	-FP.N.F	-REP.F	-DECL.F	there,They went. It was burying its eggs.,,WORD_ALIGNED
a134,Amoamosa nemete awine makoni he weye nine nimete.,amo-	amosa	na	-hemete	awine	makoni	hee	weye	na	-ne	ni	-mete,DUP-	be_good	AUX	-FP.N.F	seem.F	for this reason	3SG.O	carry	AUX	-CONT.F	AUX.NOM.F	-FP.N.F,"Because it was really big, it carried him.",,WORD_ALIGNED
a135,Wara haro.,waa	-ra	haaro,stand	-NEG.F	that_one.F,It didn't stay there.,,WORD_ALIGNED
a136,Tokisami forima tinahi.,to-	ka	-risa	-mi	forima	ti-	na	-hi,away-	go	-down	-back.NFIN	do_properly	2SG.S-	AUX	-IMP.F,Go down the ladder carefully.,"Siko said this to his wife, Amoro.",WORD_ALIGNED
a137,Faya toke mati Te towakabisa ahi.,faya	to-	ke	mati	tee	to-	ka-	ka	-bisa	ahi,so	away-	go.M	3PL	2PL.S	away-	COMIT-	go	-also	there,"""You two go that way.""",The words toke mati are a false start.,WORD_ALIGNED
a138,"Ota towakiba ahi, ati nematamonaka.",otaa	to-	ka-	ki	-ba	ahi	ati	na	-himata	-mona	-ka,1EX.S	away-	COMIT-	go.NOM.F	-FUT	here	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""The two of us will go this way,"" he said.",,WORD_ALIGNED
a139,"Hiba me totowaka na sire, naorawemetemoneke ahi.",hiba	me	to-	to-	ka-	ka	na	sire	naho	-rawa	-hemete	-mone	-ke	ahi,wait	3PL.S	DUP-	away-	COMIT-	go	AUX.F	river_turtle(F)	stand	-FPL	-FP.N.F	-REP.F	-DECL.F	there,They had just gone. The river turtles were on the beach.,,WORD_ALIGNED
a140,"Sire naorawa, sire naorawa sire wati kane sire wati kane sire watebona fito towitimatamonaka ahi sire bete hikawehibanoho ahi.",sire	naho	-rawa	sire	naho	-rawa	sire	wati	ka-	ne	sire	wati	ka-	ne	sire	wata	-hibona	fito	to-	-witi	-himata	-mona	-ka	ahi	sire	bete	hi-	ka-	-waha	-hiba	-no	-ho	ahi,river_turtle(F)	stand	-FPL.F	river_turtle(F)	stand	-FPL.F	river_turtle(F)	plan_against	COMIT-	AUX.M	river_turtle(F)	plan_against	COMIT-	AUX.M	river_turtle(F)	catch	-INT.M	rush	away-	-out	-FP.N.M	-REP.M	-DECL.M	then	river_turtle(F)	run	OC-	COMIT-	-change	-FUT.M	-IP.N.M	-DUP	then,"The river turtles were on the beach. He wanted to get a river turtle. He ran to catch a turtle, and the turtle carried him.",,WORD_ALIGNED
a141,Sire ebotemetemoneke ahi.,sire	ehebote	-mete	-mone	-ke	ahi,river_turtle(F)	big	-FP.N.F	-REP.F	-DECL.F	this,It was a big turtle.,,WORD_ALIGNED
a142,"Sire wateba sire hikasawari sire weye ni hikisame, sire wanakaba nematamonaka ahi.",sire	wata	-hiba	sire	hi-	ka-	sawari	sire	weye	ni	hi-	ka	-risa	-me	sire	wana	-kaba	na	-himata	-mona	-ka	ahi,river_turtle(F)	catch	-FUT.M	river_turtle(F)	OC-	COMIT-	frustrate.M	river_turtle(F)	carry	AUX.NFIN	OC-	go	-down	-back.M	river_turtle(F)	be_attached	-without_stopping	AUX	-FP.N.M	-REP.M	-DECL.M	then,He wanted to catch the turtle but he couldn't. It carried him away. He kept holding onto the turtle.,,WORD_ALIGNED
a143,"Wanakaba ne sire nisori hiwatabisa nisori tama, ha me towakabisa me me hiwatikima, faya towakamemetemone ahi.",wana	-kaba	ne	sire	nisori	hi-	wata	-bisa	nisori	tama	haa	me	to-	ka-	ka	-bisa	me	me	hi-	wata	-kima	faya	to-	ka-	ka	-ma	-hemete	-mone	ahi,be_attached	-without_stopping	AUX.M	river_turtle(F)	3SG.POSS.younger_brother(M)	OC-	catch	-also.F	3SG.POSS.younger_brother(M)	hold_onto.LIST	DEM	3PL.S	away-	COMIT-	go	-also.F	3PL.O	3PL.S	OC-	catch	-two.F	so	away-	COMIT-	go	-back	-FP.N.F	-REP.F	then,He kept holding onto it. His younger brother also grabbed one. The two of them went and grabbed them. It was taking him.,"The object pronoun fe is missing before towakamemetemone, cf. (146) below.",WORD_ALIGNED
a144,"Inohowe me inohowe me kawita me, kawita me ati kosi karemete he me nabowaba mati.",inohowe	me	inohowe	me	ka-	ita	me	ka-	ita	me	ati	kosi	ka-	-re	-hemete	hee	me	naabowa	-haba	mati,alligator.sp(M)	3PL	alligator.sp(M)	3PL.S	COMIT-	sit.F	3PL.S	COMIT-	sit.F	3PL.POSS	voice	be_heard	COMIT-	-raised_surface	-FP.N.F	3SG.O	3PL.S	kill	-FUT.F	3PL.S,"There were alligators there. They were calling, and they were going to kill him.",,WORD_ALIGNED
a145,Inohowe me hinaboweba sire mono nematamonane.,inohowe	me	hi-	naabowa	-hiba	sire	mono	na	-himata	-mona	-ne,alligator.sp(M)	3PL.S	OC-	kill	-FUT.M	river_turtle(F)	struggle_with	AUX	-FP.N.M	-REP.M	-BKG.M,The alligators were going to kill him. He was struggling with the turtle.,,WORD_ALIGNED
a146,"Faya fe towakama faya tama hina tebo tebo moni na rama inohowe, inohowe fito nake inohowe wai hine, inohowe wai hinehimatamonaka inohowe me, hikabebanoho yati.",faya	fee	to-	ka-	ka	-ma	faya	tama	hi-	na	tebo	tebo	moni	na	rama	inohowe	inohowe	fito	na	-ke	inohowe	wai	hi-	ne	inohowe	wai	hi-	na	-himata	-mona	-ka	inohowe	me	hi-	kaba	-hiba	-no	-ho	yati,so	3SG.O	away-	COMIT-	go	-back.F	so	hold_onto	OC-	AUX.F	(something_hitting_water)	(something_hitting_water)	make_sound	AUX.F	unusual	alligator.sp(M)	alligator.sp(M)	rush	AUX	-coming	alligator.sp(M)	bite	OC-	AUX.M	alligator.sp(M)	bite	OC-	AUX	-FP.N.M	-REP.M	-DECL.M	alligator.sp(M)	3PL.S	OC-	eat	-FUT.M	-IP.N.M	-DUP	alive,"It carried him off. He was holding onto it, making noise in the water. An alligator attacked and bit him. They ate him alive.",,WORD_ALIGNED
a147,"Nisori kamaki nisori nisori, Okoyo yama nabowarawa awineke hoho.",nisori	ka	-maki	nisori	nisori	okoyo	yama	naabowa	-rawa	awine	-ke	hoho,3SG.POSS.younger_brother(M)	come	-following.M	3SG.POSS.younger_brother(M)	3SG.POSS.younger_brother(M)	my_older_brother(M)	thing(F)	kill	-FPL.F	seem.F	-DECL.F	look,"His younger brother came. ""They killed my older brother, look.""",,WORD_ALIGNED
a148,Okoyo yama nabowarake.,okoyo	yama	naabowa	-hara	-ke,my_older_brother(M)	thing(F)	kill	-IP.E.F	-DECL.F,"""They killed my brother.""",,WORD_ALIGNED
a149,"Sire sa kanibote reno awane, ati nematamonaka.",sire	saa	ka-	na	-bote	ra	-hino	awa	-ne	ati	na	-himata	-mona	-ka,river_turtle(F)	release	COMIT-	AUX	-quickly	NEG	-IP.N.M	seem.M	-BKG.M	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""He didn't let go of the turtle,"" he said.",,WORD_ALIGNED
a150,"Ati ne ya, faya inohowe me hikabematamonaka fahi.",ati	ne	ya	faya	inohowe	me	hi-	kaba	-himata	-mona	-ka	fahi,say	AUX.NOM.M	ADJU	so	alligator.sp(M)	3PL.S	OC-	eat	-FP.N.M	-REP.M	-DECL.M	then,The alligators ate him.,,WORD_ALIGNED
a151,"Ati saihemetemoneke ahi obe obe obe obe obe obe, he me kaba mati ahi.",ati	sai	-hemete	-mone	-ke	ahi	obe	obe	obe	obe	obe	obe	hee	me	kaba	mati	ahi,voice	be_heard	-FP.N.F	-REP.F	-DECL.F	then	(call_of_alligator)	(call_of_alligator)	(call_of_alligator)	(call_of_alligator)	(call_of_alligator)	(call_of_alligator)	3SG.O	3PL.S	eat.F	3PL.S	then,"They could be heard, ""Obe, obe,"" as they ate him.",The pronominal me referencing the possessor of ati is missing at the beginning of the sentence.,WORD_ALIGNED
a152,"Faya yawe tokomake mera, wabori me towaka me ni ya tokomake, E tokomabone ereke.",faya	yawe	to-	ka	-make	mera	wabori	me	to-	ka-	ka	me	ni	ya	to-	ka	-make	ee	to-	ka	-ma	-habone	ere	-ke,so	be_upset.M	away-	go	-following	3PL.O	3SG.POSS.brother-in-law(M)	3PL	away-	COMIT-	go.F	3PL.S	to	ADJU	away-	go	-following	1IN.S	away-	go	-back	-INT.F	1IN.S	-DECL.F,"He was upset. He went to his two brothers-in-law, who had gone off. ""Let's go back.""",,WORD_ALIGNED
